index,true_label,wife_age,number_of_children_ever_born,wife_education_1,wife_education_2,wife_education_3,wife_education_4,husband_education_1,husband_education_2,husband_education_3,husband_education_4,wife_religion_0,wife_religion_1,wife_now_working_0,wife_now_working_1,husband_occupation_1,husband_occupation_2,husband_occupation_3,husband_occupation_4,standard_of_living_index_1,standard_of_living_index_2,standard_of_living_index_3,standard_of_living_index_4,media_exposure_0,media_exposure_1,label,description_lengths,description_lengths_unnormalized,is_error,L_0,L_1,L_2,r_min,r_med,relative_position,pseudo_probability,normalized_entropy,description_length_margin,description_length_true_cost,kullback_leibler_divergence
389,0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.2587599  0.45104542 0.29019468],[ 9.99348262 17.4196792  11.20751494],0,9.99348262,17.4196792,11.20751494,0.8916769393223154,0.6981810770855952,0.0,0.22934216307742583,0.49315875844289697,0.9685652240763953,0.25875990423066947,0.5928687873798821
390,0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,[0.27247895 0.32700024 0.40052081],[ 8.87569233 10.65166166 13.0465107 ],0,8.87569233,10.65166166,13.0465107,0.8332683305645601,0.7490613364119306,0.0,0.15594638626767754,0.4348254796958327,0.9454787036525423,0.2724789463637795,0.5608453080738244
391,0,33.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.38635984 0.31075514 0.30288501],[11.20123709  9.00932655  8.78115806],1,11.20123709,9.00932655,8.78115806,1.0,1.0,0.9999999995867903,0.9528280717831381,0.7685987213401453,0.9921298744395669,0.38635984456258216,0.9879423799434891
392,0,47.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.26143187 0.40224999 0.33631813],[10.55269044 16.23681    13.57547219],0,10.55269044,16.23681,13.57547219,0.7773350563080977,0.7079424763282142,0.0,0.04948854904758315,0.19019239290954965,0.9251137421141585,0.26143187402772106,0.5182978343719221
393,0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.2846695  0.43036505 0.28496545],[ 9.4719576  14.31976225  9.48180493],0,9.4719576,14.31976225,9.48180493,0.9989614497375068,0.7959104144338187,0.0,0.499511167214887,0.6518092886766712,0.999704049088132,0.28466949811727554,0.7307812970005496
394,0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.3289903  0.37239469 0.29861501],[10.04727026 11.37282793  9.11961762],1,10.04727026,11.37282793,9.11961762,1.0,0.9805828430291392,0.4117026428785945,0.7364413240321646,0.735543777926733,0.9696247127595774,0.32899029978468586,0.8725620120768589
395,0,37.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.35739251 0.3414582  0.30114929],[10.13396889  9.68214677  8.53917585],1,10.13396889,9.68214677,8.53917585,1.0,1.0,0.9999999993729594,0.8666396683874275,0.7938002543095452,0.9596910890668642,0.3573925130012746,0.948171658747585
396,0,49.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.29506513 0.33677403 0.36816084],[12.86084842 14.67879211 16.04683235],0,12.86084842,14.67879211,16.04683235,0.8761516835136817,0.8371415484756504,0.0,0.1692260192081857,0.49154951730223967,0.9582911034126721,0.2950651330543022,0.5664721813319592
397,0,48.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,[0.27062137 0.33231645 0.39706218],[16.42591403 20.17062214 24.10049577],0,16.42591403,20.17062214,24.10049577,0.8143484080548867,0.7420600520027817,0.0,0.02353954569664818,0.10354167151256699,0.9383049221642336,0.2706213715024264,0.508590762287927
398,0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,[0.26939474 0.45642822 0.27417703],[12.31061119 20.8575353  12.52914877],0,12.31061119,20.8575353,12.52914877,0.9825576673248682,0.7374563561599331,0.0,0.4456416789976848,0.6264537602610192,0.9952177130232364,0.26939474469304964,0.7007997814468492
399,0,46.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,[0.26480525 0.39627279 0.33892197],[12.2252685  18.29473281 15.64701649],0,12.2252685,18.29473281,15.64701649,0.7813162660774242,0.720367615188274,0.0,0.03378628624635904,0.14190096155772447,0.9258832787348485,0.26480524587263243,0.5123938897527659
400,0,39.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,[0.20781951 0.30815391 0.48402659],[ 9.78948693 14.5158109  22.80041977],0,9.78948693,14.5158109,22.80041977,0.6744016573903976,0.5246771581002944,0.0,0.008783381461420325,0.0458338662307824,0.8996655987701233,0.20781950532884316,0.503181877591483
401,0,30.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.37798522 0.33908877 0.28292601],[10.23024496  9.17750483  7.65744856],1,10.23024496,9.17750483,7.65744856,1.0,1.0,0.9999999996113178,0.9410652052941892,0.6069996599138635,0.9438372388671654,0.3779852202569214,0.9834509079045153
402,0,40.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,[0.28521344 0.4420994  0.27268716],[13.06969854 20.2588833  12.49569048],1,13.06969854,20.2588833,12.49569048,1.0,0.7980380771849543,0.07393968863523077,0.6397854516595645,0.597047678990888,0.9874737113995163,0.28521344427351697,0.8135238039822271
403,0,43.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,[0.25799194 0.40618195 0.33582611],[10.91873511 17.1904325  14.21283249],0,10.91873511,17.1904325,14.21283249,0.7682307602593696,0.6953885280897737,0.0,0.037527327288825685,0.15226658218353442,0.9221658387567045,0.2579919447082561,0.5137921170264456
404,0,29.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,[0.3618328  0.35252351 0.28564369],[9.28046331 9.04169409 7.32632816],1,9.28046331,9.04169409,7.32632816,1.0,1.0,0.9999999994882647,0.8927901127749125,0.6570422951152577,0.9331201865341978,0.3618327985848599,0.9616350255368641
405,0,23.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,[0.29702885 0.43019193 0.27277922],[ 8.99470158 13.02717905  8.26036828],1,8.99470158,13.02717905,8.26036828,1.0,0.8450669717576084,0.15405127983419992,0.6776088806876976,0.602256734299427,0.9757503710454856,0.2970288503484522,0.8365960570977744
406,0,24.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.33043731 0.37650085 0.29306185],[10.81363312 12.32107263  9.59051306],1,10.81363312,12.32107263,9.59051306,1.0,0.9870242411481975,0.4479375117797058,0.7835145839122752,0.6397345024110427,0.962624541425866,0.33043730532262144,0.9009351143688791
407,0,47.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.3030512  0.35771855 0.33923025],[11.31108759 13.35149273 12.66143501],0,11.31108759,13.35149273,12.66143501,0.8933495753185287,0.8696512520378337,0.0,0.2801230284020696,0.7022539571910217,0.9638209499158991,0.30305119879761205,0.616372076754591
408,0,35.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,[0.35383748 0.36760884 0.27855368],[11.42607632 11.87077962  8.99502127],1,11.42607632,11.87077962,8.99502127,1.0,1.0,0.8453613806440441,0.9231471962728561,0.4217250592605654,0.9247162054372027,0.3538374757633411,0.9759143413575659
409,0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.32136608 0.4062818  0.27235212],[11.89525196 15.03837751 10.08101749],1,11.89525196,15.03837751,10.08101749,1.0,0.9470970108199582,0.3659678664278313,0.8607150102312627,0.40003850016728476,0.9509860387994098,0.32136607901551184,0.9450018970300578
410,0,45.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.29199753 0.37995687 0.3280456 ],[12.55933862 16.34262773 14.10983074],0,12.55933862,16.34262773,14.10983074,0.8901126349804738,0.8248489120540389,0.0,0.19021212403425203,0.4979330490171875,0.9639519335423343,0.29199753252411714,0.5755138698512381
411,0,42.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.3107331  0.4034979  0.28576901],[11.50518764 14.93989248 10.58086856],1,11.50518764,14.93989248,10.58086856,1.0,0.9016335853829512,0.2120472602930688,0.7184991052769457,0.5853308820977419,0.975035910950897,0.3107330952982153,0.8616173427876886
412,0,47.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.26726391 0.32030301 0.41243309],[11.08663282 13.28679889 17.10853592],0,11.08663282,13.28679889,17.10853592,0.8344096204774866,0.7294956866619561,0.0,0.10169674035633147,0.30886480248114273,0.9469609038420881,0.2672639089500378,0.538604383836952
413,0,25.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,[0.25343119 0.52805248 0.21851633],[ 9.16492378 19.09615303  7.90228508],1,9.16492378,19.09615303,7.90228508,1.0,0.6789225170715683,0.11279735525977888,0.7794823757358309,0.48032695024802957,0.9650851404853974,0.2534311883840889,0.8985333892949103
414,0,20.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.32348552 0.34194432 0.33457017],[ 9.61956009 10.16847347  9.94918676],0,9.61956009,10.16847347,9.94918676,0.9668689834738946,0.9563299090516224,0.0,0.5646058055083818,0.976465899339968,0.9889153503104249,0.3234855170107074,0.7684546612245335
415,1,33.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.33077863 0.31653677 0.3526846 ],[8.95868969 8.57296822 9.55198328],0,8.95868969,8.57296822,9.55198328,0.9569444322435344,0.9262729921238219,0.0,0.5135336941252493,0.9349036536871145,0.9857581383802937,0.3165367669561665,0.738770531749053
416,1,46.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.30724265 0.29674549 0.39601186],[ 9.74567566  9.41270771 12.56141726],0,9.74567566,9.41270771,12.56141726,0.9658342876797693,0.8439206079351445,0.0,0.43172151897176314,0.7077569131351232,0.9895028359770147,0.2967454877632771,0.6932441201499658
417,1,35.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.37619784 0.33206125 0.29174091],[9.82546912 8.67271738 7.61963768],1,9.82546912,8.67271738,7.61963768,1.0,0.9942865330014161,0.4774071492618642,0.760893229646221,0.7246491342850367,0.9596796542965441,0.33206125134685466,0.8873819058218887
418,1,26.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.38372082 0.32640977 0.28986941],[11.86636718 10.09405283  8.96406127],1,11.86636718,10.09405283,8.96406127,1.0,0.9691642064165835,0.3893426794595399,0.7655647212347361,0.6381880179398058,0.9634596438422957,0.326409770248977,0.8901953782839781
419,1,36.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,[0.37469809 0.36229701 0.2630049 ],[11.62488465 11.24014525  8.15964014],1,11.62488465,11.24014525,8.15964014,1.0,1.0,0.888971932636011,0.9573561195733792,0.278813993774571,0.9007078848565022,0.3622970118665508,0.9895589831948912
420,1,37.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,[0.32792969 0.30585502 0.36621528],[8.09477569 7.54987383 9.03983582],0,8.09477569,7.54987383,9.03983582,0.9326847485587726,0.8812424868474602,0.0,0.4460692813960382,0.8663349475778138,0.9779253303249982,0.30585502293053457,0.7010331522984818
421,1,44.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,[0.29380339 0.3930564  0.31314022],[10.86069426 14.52966703 11.57549682],1,10.86069426,14.52966703,11.57549682,1.0,1.0,0.9999999997274441,0.9831642467448994,0.6443893854287517,0.9806631687582198,0.39305639778118345,0.9972470565287161
422,1,32.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.31389204 0.34889948 0.33720848],[8.06692532 8.96660549 8.6661504 ],1,8.06692532,8.96660549,8.6661504,1.0,1.0,0.9999999988884939,0.7920690925366294,0.9340930010753948,0.9766835598044882,0.3488994830862768,0.9060067521058509
423,1,25.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.28591761 0.40627675 0.30780564],[ 9.56949378 13.59784324 10.30207302],1,9.56949378,13.59784324,10.30207302,1.0,1.0,0.9999999997517593,0.9881187640137369,0.625605731061946,0.9781119763060481,0.4062767531110544,0.9983331828996439
424,1,42.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.31695643 0.3508263  0.33221728],[11.89116094 13.16184677 12.46369773],1,11.89116094,13.16184677,12.46369773,1.0,1.0,0.9999999992130233,0.8478699739266411,0.8926869994872914,0.9847391506458266,0.3508262949874091,0.9380004383730021
425,1,30.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.35393232 0.34394628 0.3021214 ],[9.67494323 9.4019689  8.25866187],1,9.67494323,9.4019689,8.25866187,1.0,1.0,0.8072598153750609,0.795844960020701,0.8183498462786748,0.9581751226457444,0.3439462767328776,0.9082342209565595
426,1,39.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.37628087 0.30597253 0.3177466 ],[11.16454312  9.07844072  9.42778625],0,11.16454312,9.07844072,9.42778625,0.9629451154598518,0.8817303332710115,0.0,0.45334866502962223,0.8011986011187237,0.9882259365386015,0.3059725343210338,0.705017603181564
427,1,26.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.31487854 0.39756266 0.2875588 ],[10.96400279 13.84304602 10.01273559],1,10.96400279,13.84304602,10.01273559,1.0,1.0,0.9999999997389245,0.9845855224601713,0.6027111803923965,0.9726802673719979,0.39756265749889136,0.9975751797738469
428,1,30.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.33010363 0.32787709 0.34201928],[8.06932684 8.01489963 8.36060295],0,8.06932684,8.01489963,8.36060295,0.9932550493898131,0.9756462421285067,0.0,0.6233166771233662,0.9902732088514874,0.997773467383935,0.32787709384114505,0.8035412239884995
429,1,38.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,[0.3288534  0.27562926 0.39551734],[10.27565385  8.61256368 12.35869605],0,10.27565385,8.61256368,12.35869605,0.8381523750103598,0.7610171016432844,0.0,0.17570723844604152,0.47877109719078964,0.9467758578558857,0.27562926039635977,0.5692449449661339
430,1,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,[0.34818415 0.3334111  0.31840475],[11.32395361 10.84349133 10.35544137],1,11.32395361,10.84349133,10.35544137,1.0,1.0,0.5039171828082254,0.6920834955829598,0.9326348934032794,0.9849936455413881,0.33341110091857,0.8454548962476652
431,1,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.34268023 0.33175538 0.32556439],[12.44392106 12.04720131 11.82238459],1,12.44392106,12.04720131,11.82238459,1.0,0.992915978457321,0.3617112277229508,0.6580747326657768,0.9722635631206856,0.9938090055515307,0.3317553802484145,0.8246603991628337
432,1,25.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,[0.32886034 0.3791484  0.29199127],[8.58743266 9.90058987 7.62468149],1,8.58743266,9.90058987,7.62468149,1.0,1.0,0.9999999995606149,0.9308181250148514,0.7283639928600838,0.963130927795691,0.37914839696562574,0.9792341709717253
433,1,37.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,[0.32118239 0.31214895 0.36666867],[8.18809542 7.95780056 9.34770446],0,8.18809542,7.95780056,9.34770446,0.9718744287701676,0.9076062242439772,0.0,0.5106192210175768,0.8861805180353702,0.9909665619600114,0.31214894806313404,0.7371040227598866
434,1,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,[0.30118019 0.36567426 0.33314555],[10.1321525  12.30182935 11.20751494],1,10.1321525,12.30182935,11.20751494,1.0,1.0,0.9999999995391018,0.9215230079475522,0.7260345774698042,0.9680346434440549,0.3656742571956866,0.9751948590130974
435,1,45.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.30480806 0.29883078 0.39636117],[10.79865012 10.58688885 14.0421667 ],0,10.79865012,10.58688885,14.0421667,0.9803900238800968,0.8523784806161314,0.0,0.45673915383517305,0.6940839090178099,0.9940227213140325,0.29883077804459957,0.7068808548578189
436,1,28.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,[0.29146211 0.49381211 0.21472578],[11.7643265  19.93180807  8.66700697],1,11.7643265,19.93180807,8.66700697,1.0,1.0,0.9999999999112279,0.9999877378469393,0.1621939242085358,0.9232636655188544,0.4938121094898846,0.9999999179082365
437,1,33.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,[0.2647109  0.50518629 0.23010281],[ 8.48108986 16.18569639  7.372279  ],1,8.48108986,16.18569639,7.372279,1.0,1.0,0.9999999998865367,0.9998881857308749,0.5109141039971987,0.9653919098040666,0.5051862862788987,0.9999980084751887
438,1,28.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,[0.28976743 0.49112634 0.21910623],[10.05783756 17.04701222  7.6051849 ],1,10.05783756,17.04701222,7.6051849,1.0,1.0,0.9999999998940883,0.9999269569395699,0.25274566117029384,0.9293388012273418,0.49112633786365534,0.999998922529347
439,1,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.33200731 0.43535512 0.23263757],[11.64932341 15.27554506  8.16268263],1,11.64932341,15.27554506,8.16268263,1.0,1.0,0.9999999998594096,0.999210252312302,0.12743814257178546,0.9006302614290848,0.4353551211376689,0.9999665799291261
440,1,32.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.33345796 0.31983402 0.34670801],[8.11174975 7.7803317  8.43407252],0,8.11174975,7.7803317,8.43407252,0.9591434571857763,0.9404587541311163,0.0,0.5531727812421126,0.9683310472683111,0.9863760604987087,0.3198340234660681,0.7617342260911822
441,1,48.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.29761317 0.29980736 0.40257948],[11.46455788 11.54908178 15.50803597],1,11.46455788,11.54908178,15.50803597,1.0,0.8563567777997475,0.020903761093236658,0.5254550452713813,0.6713944770982084,0.9978058093627687,0.299807357567436,0.7456193170429609
442,1,46.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.36148157 0.31310638 0.32541205],[12.55025124 10.87071659 11.29795639],0,12.55025124,10.87071659,11.29795639,0.9621843290756247,0.9116590024495977,0.0,0.4561575525462991,0.847408721575501,0.9876943249370158,0.31310637739820196,0.7065608999362456
443,1,32.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.33459911 0.27857781 0.38682308],[10.10357916  8.41195598 11.68053794],0,10.10357916,8.41195598,11.68053794,0.8325718882344489,0.7723017591773501,0.0,0.18185727165896914,0.5074192864248148,0.9439787029438472,0.2785778123345773,0.5718922027283075
444,1,49.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.28501131 0.33767686 0.37731183],[15.21938859 18.03168898 20.14816629],1,15.21938859,18.03168898,20.14816629,1.0,1.0,0.5705877928780215,0.943721030502086,0.23376762646699645,0.9473344529499236,0.33767685974986994,0.9844994863445048
445,1,33.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.28789793 0.43770229 0.27439978],[10.08584615 15.33389922  9.61296917],1,10.08584615,15.33389922,9.61296917,1.0,1.0,0.9999999998252033,0.9979854316161169,0.6181743902747215,0.9865018458833221,0.43770228544677026,0.9998709670125117
446,1,39.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.34797247 0.31864978 0.33337774],[9.8776223  9.04526198 9.46333307],0,9.8776223,9.04526198,9.46333307,0.95582200395322,0.9353480017946654,0.0,0.522293764488373,0.9495703533457671,0.9852720394256661,0.3186497823275968,0.7437981960478438
447,1,35.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.38056265 0.30452617 0.31491118],[11.76177287  9.41176849  9.73273064],0,11.76177287,9.41176849,9.73273064,0.9670223945530848,0.8757372306595104,0.0,0.45079672880308674,0.773931019226204,0.989614983327992,0.3045261650999342,0.7036182888407781
448,1,36.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,[0.37482776 0.31811913 0.30705311],[11.04380392  9.37295911  9.04691352],1,11.04380392,9.37295911,9.04691352,1.0,0.9330636536060841,0.1632766574653887,0.6114341910250534,0.8118234827236207,0.9889339814929196,0.31811912860826874,0.7963715882583031
