wife_age,number_of_children_ever_born,wife_education_1,wife_education_2,wife_education_3,wife_education_4,husband_education_1,husband_education_2,husband_education_3,husband_education_4,wife_religion_0,wife_religion_1,wife_now_working_0,wife_now_working_1,husband_occupation_1,husband_occupation_2,husband_occupation_3,husband_occupation_4,standard_of_living_index_1,standard_of_living_index_2,standard_of_living_index_3,standard_of_living_index_4,media_exposure_0,media_exposure_1,contraceptive_method_used,feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_MV,feature_CB,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F1,feature_F2,feature_F3,feature_F4,instance_hardness,comittee_vote
22,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.7,0.9560439560439561,0.71976401179941,0.6666666666666666,0.5714285714285714,0.6122623199842485,0.5433562636767493,0.0,0.6797352342158859,1.0,0.5480225988700566,0.9984101748807631,0.9895411164858151,0.0,0.9968203497615262,1.0,0.4444444444444444,0.4515013575202474,0.5573192239858907,0.6984273531741871,3
49,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.3,0.0,0.020618556701030966,0.16666666666666666,0.14285714285714285,0.44634497194150424,0.39043182127180154,0.0,0.6797352342158859,1.0,0.5340393343419062,0.9984101748807631,0.9549707602339181,0.0,1.0,0.9791666666666667,0.4317460317460317,0.44391534391534404,0.4444444444444444,0.266334717480597,1
25,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.6,0.0,0.020618556701030966,0.16666666666666666,0.14285714285714285,0.5951027910660664,0.5340410471519784,0.0,0.6797352342158859,0.5,0.6312849162011174,0.9984101748807631,0.9902033546088763,0.004739336492890996,1.0,0.9791666666666667,0.4317460317460317,0.4478248089359202,0.5382716049382715,0.36654218577742304,1
18,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.7,0.967032967032967,0.527027027027027,1.0,0.6190476190476191,0.5252306132707202,0.4671290100604841,0.0,0.6797352342158859,0.6666666666666666,0.8272727272727273,0.9984101748807631,0.9838229033631333,0.002369668246445498,0.9968203497615262,1.0,0.4444444444444444,0.4455759758177255,0.4585293019783501,0.5997838723867446,3
43,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.4,0.967032967032967,0.288135593220339,0.5,0.7142857142857143,0.601845818767803,0.5138020847095994,0.0,0.6797352342158859,0.6666666666666666,0.8904109589041096,0.9984101748807631,0.9976087281422806,0.001184834123222749,0.9968203497615262,1.0,0.4444444444444444,0.4517474507895965,0.5573192239858907,0.5727770522257223,1
37,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.4,0.0,0.020618556701030966,0.16666666666666666,0.14285714285714285,0.4347026663517092,0.37977566623712616,0.0,0.6797352342158859,0.0,0.4489164086687306,0.9968203497615262,0.9739880169516294,0.0,1.0,0.9791666666666667,0.4317460317460317,0.4499647266313935,0.5896296296296296,0.3709703374485066,1
30,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.4,0.9340659340659341,0.527027027027027,1.0,0.47619047619047616,0.5801467521605457,0.5173772954107396,0.0,0.6797352342158859,0.0,0.21443587946741416,0.9952305246422893,0.85097048657272,0.0,0.9984101748807631,1.0,0.4444444444444444,0.4532899157189254,0.6146210596914822,0.4988477574286193,1
29,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.3,0.0,0.020618556701030966,0.16666666666666666,0.14285714285714285,0.546827873164109,0.488008989286946,0.0,0.6797352342158859,0.5,0.3106796116504855,0.9968203497615262,0.9689232564925591,0.001184834123222749,0.9984101748807631,0.9791666666666667,0.4317460317460317,0.45029958203474196,0.5976661593099949,0.324731226229545,1
20,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.3,0.978021978021978,0.71976401179941,0.6666666666666666,0.38095238095238093,0.6105977356694448,0.5493899413749193,0.0,0.6797352342158859,0.0,0.0,0.9888712241653418,0.9817559863169897,0.0,0.9936406995230525,1.0,0.4444444444444444,0.44900472026908816,0.5195402298850574,0.47572387789465065,1
42,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.3,0.978021978021978,0.288135593220339,0.5,0.5714285714285714,0.5908704303269584,0.48612556523625977,0.0,0.6797352342158859,0.0,0.3654390934844193,0.9952305246422893,0.9666765843498959,0.0,0.9968203497615262,1.0,0.4444444444444444,0.45067933911252583,0.5195402298850574,0.5377846472847363,1
23,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.9,1.0,0.7560975609756098,0.5,0.7619047619047619,0.6273422574477985,0.4931585942733887,0.0,0.6797352342158859,1.0,0.9170984455958548,0.9984101748807631,0.9979304100375114,0.004739336492890996,1.0,1.0,0.4444444444444444,0.447836912542795,0.5127917833800186,0.7710579771683946,3
34,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.9,0.967032967032967,0.71976401179941,0.6666666666666666,0.5238095238095238,0.5714726302975933,0.5103592352306764,0.0,0.6797352342158859,1.0,0.7831858407079646,0.9984101748807631,0.9935964453737585,0.002369668246445498,1.0,1.0,0.4444444444444444,0.46026598200511254,0.6420729029424682,0.7459489173993086,3
23,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.7,1.0,0.71976401179941,0.6666666666666666,0.6190476190476191,0.6133497158713381,0.5504871181778388,0.0,0.6797352342158859,1.0,0.5406698564593301,0.9984101748807631,0.9860586697647401,0.0,1.0,1.0,0.4444444444444444,0.45594764475838656,0.6521739130434783,0.747848010679197,3
38,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.7,1.0,0.288135593220339,0.5,0.7142857142857143,0.6229833000842188,0.4952809176859968,0.0,0.6797352342158859,0.6666666666666666,0.705521472392638,0.9984101748807631,0.9927754364840458,0.0035545023696682463,0.9984101748807631,1.0,0.4444444444444444,0.45636691636691645,0.601025641025641,0.7689407177578763,2
37,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.5,0.9560439560439561,0.71976401179941,0.6666666666666666,0.6666666666666666,0.5965027371302344,0.5351485313348812,0.0,0.6797352342158859,0.3333333333333333,0.4336283185840708,0.9968203497615262,0.9903206291591047,0.002369668246445498,0.9952305246422893,1.0,0.4444444444444444,0.4551969429747209,0.5896296296296296,0.5920481971643013,3
17,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.4,0.989010989010989,0.527027027027027,1.0,0.6666666666666666,0.5871028301938114,0.5270076505197734,0.0,0.6797352342158859,0.5,0.3561946902654868,0.9952305246422893,0.9585056323969771,0.0,1.0,1.0,0.4444444444444444,0.4451800193158593,0.45751633986928103,0.5594640450588424,3
39,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.5,1.0,0.288135593220339,0.5,0.6666666666666666,0.6467829173242601,0.5000896231260316,0.0,0.6797352342158859,0.5,0.49740932642487046,0.9968203497615262,0.9854025583145222,0.001184834123222749,0.9968203497615262,1.0,0.4444444444444444,0.45235419894612633,0.5591827670441928,0.5847932266487151,1
49,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.2,0.0,0.020618556701030966,0.16666666666666666,0.14285714285714285,0.37153066583013883,0.31883800289477393,0.0,0.6797352342158859,0.0,0.23529411764705888,0.9952305246422893,0.9387729124236253,0.0,0.9936406995230525,0.9791666666666667,0.4317460317460317,0.44391534391534404,0.4444444444444444,0.2303335441458032,1
23,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.4,0.967032967032967,0.527027027027027,1.0,0.6190476190476191,0.6025779373170981,0.541794058108011,0.0,0.6797352342158859,0.5,0.49230769230769234,0.9968203497615262,0.9952062754212667,0.001184834123222749,0.9984101748807631,1.0,0.4444444444444444,0.4490470292059477,0.5127917833800186,0.5881788138946374,3
40,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.3,0.978021978021978,0.288135593220339,0.5,0.3333333333333333,0.3715389248974006,0.3188459782766274,0.0,0.6797352342158859,1.0,0.7552011095700416,0.9984101748807631,0.9540544058310556,0.002369668246445498,1.0,1.0,0.4444444444444444,0.45176780080994655,0.5451092117758783,0.34395296011079757,1
32,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.7,1.0,0.71976401179941,0.6666666666666666,0.6190476190476191,0.6049565230226376,0.5333074301491751,0.0,0.6797352342158859,0.5,0.3950617283950617,0.9968203497615262,0.9869698178433719,0.001184834123222749,0.9984101748807631,1.0,0.4444444444444444,0.45959974795795705,0.6515905321875471,0.7258591188011314,3
18,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.6,0.989010989010989,0.527027027027027,1.0,0.6666666666666666,0.5927523366816155,0.5322842169909896,0.0,0.6797352342158859,0.0,0.1797752808988764,0.9968203497615262,0.9791339145348006,0.0,0.9984101748807631,1.0,0.4444444444444444,0.4455759758177255,0.4585293019783501,0.4991456902415051,1
46,8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.2,0.6263736263736264,0.288135593220339,0.5,0.2857142857142857,0.37153063772216344,0.3188379757522549,0.0,0.6797352342158859,0.0,0.06386292834890961,0.9920508744038156,0.8510901883052527,0.0,0.9952305246422893,1.0,0.4444444444444444,0.45126756556864095,0.579047619047619,0.33975828256373586,1
37,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.3,0.989010989010989,0.71976401179941,0.6666666666666666,0.5714285714285714,0.5915508122177011,0.5303821818609107,0.0,0.6797352342158859,0.0,0.3037634408602151,0.9952305246422893,0.9612159329140462,0.0,0.9968203497615262,1.0,0.4444444444444444,0.45914922168545375,0.6521739130434783,0.6447210002051417,3
38,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.3,0.989010989010989,0.288135593220339,0.5,0.5238095238095238,0.6108365032076927,0.5118464500644795,0.0,0.6797352342158859,0.5,0.49640287769784175,0.9968203497615262,0.8569421382041129,0.0,0.9984101748807631,1.0,0.4444444444444444,0.45636691636691645,0.601025641025641,0.576887611379423,1
37,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.3,0.8901098901098901,0.20588235294117652,0.8333333333333334,0.2857142857142857,0.6051132480398458,0.5176024333180415,0.0,0.6797352342158859,0.0,0.4826123833757422,0.9952305246422893,0.843609793616203,0.0,0.9968203497615262,1.0,0.4444444444444444,0.4522486061330149,0.5896296296296296,0.526855600266483,1
25,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.4,0.978021978021978,0.527027027027027,1.0,0.8095238095238095,0.421373999816795,0.3669244915668124,0.0,0.6797352342158859,0.5,0.8072646404744255,0.9984101748807631,0.962525223407322,0.001184834123222749,0.9984101748807631,1.0,0.4444444444444444,0.4488985717743889,0.5382716049382715,0.5173610571879772,1
38,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.7,0.967032967032967,0.288135593220339,0.5,0.6666666666666666,0.6039984997203214,0.5324115486803531,0.0,0.6797352342158859,0.6666666666666666,0.5745614035087718,0.9984101748807631,0.9854398078655059,0.0035545023696682463,0.9984101748807631,1.0,0.4444444444444444,0.45636691636691645,0.601025641025641,0.5945911369415124,3
39,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.8,1.0,0.7908496732026143,0.6666666666666666,0.42857142857142855,0.6498079668650697,0.5070835083157363,0.0,0.6797352342158859,1.0,0.7538461538461538,0.9984101748807631,0.9976165648741249,0.001184834123222749,1.0,1.0,0.4444444444444444,0.4509799868586217,0.5591827670441928,0.7206507965950726,2
44,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.8,1.0,0.7908496732026143,0.6666666666666666,0.7142857142857143,0.37153681304902175,0.3188439361329017,0.0,0.6797352342158859,1.0,0.5074626865671641,0.9984101748807631,0.8653404743687835,0.0,1.0,1.0,0.4444444444444444,0.4496904597667779,0.5195402298850574,0.6254377737543179,2
19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.7,0.0,0.020618556701030966,0.16666666666666666,0.14285714285714285,0.6488797154217244,0.5045838673481536,0.0,0.6797352342158859,0.0,0.5,0.9968203497615262,0.9803346769268352,0.0,1.0,0.9791666666666667,0.4317460317460317,0.4449152919699906,0.46844319775596066,0.49170153128397087,1
28,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.2,0.9560439560439561,0.527027027027027,1.0,0.5238095238095238,0.5948538750901167,0.5139274817188745,0.0,0.6797352342158859,0.3333333333333333,0.6049382716049383,0.9984101748807631,0.9953770586535683,0.001184834123222749,0.9984101748807631,1.0,0.4444444444444444,0.4507048224695285,0.5816216216216217,0.5009461734966587,1
20,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.3,0.945054945054945,0.527027027027027,1.0,0.6190476190476191,0.6060929092490208,0.5450791086304088,0.0,0.6797352342158859,0.2,0.2016460905349794,0.9888712241653418,0.9726066083027394,0.001184834123222749,0.9936406995230525,1.0,0.4444444444444444,0.4464203915184308,0.4787952787952788,0.49254480552774516,1
33,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.6,0.0,0.020618556701030966,0.16666666666666666,0.14285714285714285,0.6363963887471475,0.478401237828073,0.0,0.6797352342158859,0.5,0.5551724137931034,0.9984101748807631,0.9812363636363637,0.002369668246445498,0.9984101748807631,0.9791666666666667,0.4317460317460317,0.45296730632551546,0.6616915422885573,0.4273438011681626,1
33,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1.0,0.7560975609756098,0.5,0.5714285714285714,0.6424100076518021,0.48806883555252323,0.0,0.6797352342158859,1.0,0.9175257731958762,0.9984101748807631,0.9978683719690914,0.0035545023696682463,1.0,1.0,0.4444444444444444,0.4600206233788325,0.6616915422885573,0.8754307477333203,2
47,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.3,0.945054945054945,0.288135593220339,0.5,0.47619047619047616,0.3967517712325459,0.34317287609393504,0.0,0.6797352342158859,0.0,0.489051094890511,0.9920508744038156,0.8539193948089214,0.0,0.9968203497615262,1.0,0.4444444444444444,0.45389227900669565,0.6521739130434783,0.3688274142230603,1
25,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.7,0.0,0.020618556701030966,0.16666666666666666,0.14285714285714285,0.6102065095392454,0.5460815093215454,0.0,0.6797352342158859,0.0,0.25190839694656486,0.9968203497615262,0.985941758714675,0.0,0.9984101748807631,0.9791666666666667,0.4317460317460317,0.4478248089359202,0.5382716049382715,0.442192383463477,1
29,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.4,0.0,0.020618556701030966,0.16666666666666666,0.14285714285714285,0.6449921786069213,0.49710224953695714,0.0,0.6797352342158859,1.0,0.0,0.9968203497615262,0.995244271508863,0.0,0.9984101748807631,0.9791666666666667,0.4317460317460317,0.45029958203474196,0.5976661593099949,0.385952885694809,1
37,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.6,1.0,0.7560975609756098,0.5,0.5714285714285714,0.6501561038065246,0.5077761054285118,0.0,0.6797352342158859,0.3333333333333333,0.5925925925925926,0.9984101748807631,0.995787054768288,0.001184834123222749,0.9984101748807631,1.0,0.4444444444444444,0.4522486061330149,0.5896296296296296,0.674774380226288,3
49,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.2,0.945054945054945,0.288135593220339,0.5,0.47619047619047616,0.3864075417019702,0.3331986348727858,0.0,0.6797352342158859,0.0,0.20287958115183247,0.9920508744038156,0.8222676200204291,0.0,0.9968203497615262,1.0,0.4444444444444444,0.4530998389694043,0.6521739130434783,0.35302715483699965,1
48,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.1,0.6263736263736264,0.288135593220339,0.5,0.2857142857142857,0.37153059646906117,0.31883793591611964,0.0,0.6797352342158859,0.0,0.3208369659982564,0.985691573926868,0.712192118226601,0.0,0.9920508744038156,1.0,0.4444444444444444,0.4504408281311112,0.579047619047619,0.28806695571231977,1
19,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.5,0.0,0.020618556701030966,0.16666666666666666,0.14285714285714285,0.5048371965324661,0.4474301662364338,0.0,0.6797352342158859,1.0,0.5434782608695652,0.9984101748807631,0.9281437125748503,0.0,0.9968203497615262,0.9791666666666667,0.4317460317460317,0.4449152919699906,0.46844319775596066,0.3599853941150568,1
46,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.1,0.6263736263736264,0.288135593220339,0.5,0.2857142857142857,0.371530600788777,0.31883794008746125,0.0,0.6797352342158859,0.0,0.15379403794037938,0.9904610492845787,0.839439516647384,0.0,0.9952305246422893,1.0,0.4444444444444444,0.4487880910202009,0.5195402298850574,0.26147973668800617,1
39,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.2,0.6263736263736264,0.288135593220339,0.5,0.2857142857142857,0.371530612149507,0.3188379510579715,0.0,0.6797352342158859,1.0,0.5648854961832062,0.9984101748807631,0.9853130636433909,0.001184834123222749,0.9952305246422893,1.0,0.4444444444444444,0.4509799868586217,0.5591827670441928,0.3284767297410093,1
30,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.7,0.9560439560439561,0.71976401179941,0.6666666666666666,0.38095238095238093,0.6448799109230021,0.4949211899304259,0.0,0.6797352342158859,1.0,0.7538461538461538,0.9984101748807631,0.9976317347542925,0.0035545023696682463,0.9984101748807631,1.0,0.4444444444444444,0.45805935327062103,0.6146210596914822,0.8031315554422228,3
40,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.3,1.0,0.288135593220339,0.5,0.8571428571428571,0.4612628904162528,0.4053852276788814,0.0,0.6797352342158859,0.5,0.8192090395480226,0.9984101748807631,0.9953650057937428,0.002369668246445498,0.9968203497615262,1.0,0.4444444444444444,0.4542472753583866,0.579047619047619,0.5712451791753672,2
43,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.2,0.9560439560439561,0.288135593220339,0.5,0.3333333333333333,0.37153070963479495,0.3188380451948219,0.0,0.6797352342158859,0.5,0.472742405326675,0.9920508744038156,0.8340102187868466,0.001184834123222749,0.9968203497615262,1.0,0.4444444444444444,0.4475889972847378,0.5068418171866448,0.2689410054702782,1
29,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.6,0.989010989010989,0.71976401179941,0.6666666666666666,0.47619047619047616,0.6430601378350237,0.49237964067141127,0.0,0.6797352342158859,0.3333333333333333,0.9999999999999144,0.9984101748807631,1.0,0.001184834123222749,1.0,1.0,0.4444444444444444,0.4555317983780694,0.5976661593099949,0.7747222660087988,3
23,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.9,1.0,0.527027027027027,1.0,0.6666666666666666,0.6134864720980802,0.5512526407281092,0.0,0.6797352342158859,0.6666666666666666,0.5,0.9984101748807631,0.9976935274614387,0.001184834123222749,1.0,1.0,0.4444444444444444,0.4490470292059477,0.5127917833800186,0.698518409767776,3
24,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.5,0.9560439560439561,0.71976401179941,0.6666666666666666,0.5714285714285714,0.5852127136008345,0.5251808169713754,0.0,0.6797352342158859,1.0,0.6132075471698113,0.9984101748807631,0.9892796443979606,0.0,1.0,1.0,0.4444444444444444,0.4509392020938629,0.5252228425898716,0.6340443994542857,3
47,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.4,0.978021978021978,0.288135593220339,0.5,0.5714285714285714,0.5844923655194401,0.49313471824781296,0.0,0.6797352342158859,0.0,0.47101449275362317,0.9968203497615262,0.9781731200478397,0.0,1.0,1.0,0.4444444444444444,0.4469916634542568,0.4865591397849462,0.38390159662146894,1
35,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.6,0.8901098901098901,0.20588235294117652,0.8333333333333334,0.2857142857142857,0.5611314067842362,0.500590481499552,0.0,0.6797352342158859,0.6666666666666666,0.9162393162393162,0.9984101748807631,0.9855393241847425,0.004739336492890996,1.0,1.0,0.4444444444444444,0.4536633984453493,0.6235846451256559,0.5259619474275656,1
19,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.6,1.0,0.527027027027027,1.0,0.7142857142857143,0.6070682800206708,0.5420953149188756,0.0,0.6797352342158859,1.0,0.7168141592920354,0.9984101748807631,0.9952941176470588,0.002369668246445498,1.0,1.0,0.4444444444444444,0.4459890548084593,0.46844319775596066,0.7284147660277946,3
45,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.4,0.978021978021978,0.288135593220339,0.5,0.5714285714285714,0.5210452421115919,0.45386245508082734,0.0,0.6797352342158859,0.3333333333333333,0.21935483870967742,0.9968203497615262,0.8561046511627907,0.001184834123222749,0.9968203497615262,1.0,0.4444444444444444,0.4508033119144232,0.5573192239858907,0.4725098610112757,1
42,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.7,0.9120879120879121,0.288135593220339,0.5,0.6190476190476191,0.6002288297224232,0.5128471470822166,0.0,0.6797352342158859,1.0,0.5203252032520326,0.9984101748807631,0.9764658954926206,0.0,1.0,1.0,0.4444444444444444,0.4493051270250212,0.518986131037781,0.3972855249762567,1
