index,true_label,wife_age,number_of_children_ever_born,wife_education_1,wife_education_2,wife_education_3,wife_education_4,husband_education_1,husband_education_2,husband_education_3,husband_education_4,wife_religion_0,wife_religion_1,wife_now_working_0,wife_now_working_1,husband_occupation_1,husband_occupation_2,husband_occupation_3,husband_occupation_4,standard_of_living_index_1,standard_of_living_index_2,standard_of_living_index_3,standard_of_living_index_4,media_exposure_0,media_exposure_1,label,description_lengths,description_lengths_unnormalized
371,0,37.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,[0.26289484 0.43531574 0.30178942],[ 8.19247598 13.56555244  9.40453048]
372,0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,[0.27703893 0.47812543 0.24483564],[12.50399866 21.57992634 11.05052082]
373,0,39.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.36361598 0.32936637 0.30701765],[9.94575997 9.0089517  8.39766116]
374,0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,[0.22315734 0.32576245 0.45108021],[13.67462251 19.96205189 27.6412664 ]
375,0,23.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,[0.34368081 0.35706024 0.29925895],[11.18681065 11.62231092  9.74087903]
376,0,40.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,[0.23023241 0.30980288 0.45996471],[11.06923848 14.89487084 22.11443239]
377,0,32.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,[0.33094746 0.41188514 0.2571674 ],[11.21434531 13.95696506  8.71426551]
378,0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,[0.30765531 0.39725232 0.29509237],[12.00683527 15.50352929 11.51654276]
379,0,46.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,[0.29616862 0.3464289  0.35740248],[15.136987   17.70575764 18.26661009]
380,0,37.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,[0.30240142 0.38715423 0.31044435],[ 9.18216891 11.75561786  9.42638565]
381,0,38.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,[0.35432966 0.29669097 0.34897937],[10.5833254   8.86173947 10.42351976]
382,0,37.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,[0.28525635 0.43281177 0.28193188],[ 9.72479841 14.75517468  9.61146249]
383,0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,[0.32186051 0.36468992 0.31344957],[ 9.96042499 11.28584136  9.70013691]
384,0,38.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,[0.35316549 0.31362164 0.33321287],[10.20982735  9.06663549  9.63300779]
385,0,39.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.31700406 0.30990128 0.37309466],[8.33768606 8.15087217 9.81295378]
386,0,44.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,[0.31191826 0.36681272 0.32126903],[11.06214957 13.00897607 11.39377367]
387,0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.32838553 0.34139403 0.33022044],[12.67211897 13.17410591 12.74292637]
388,0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.34624611 0.40784167 0.24591222],[12.96363379 15.26980365  9.20708087]
389,0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.2587599  0.45104542 0.29019468],[ 9.99348262 17.4196792  11.20751494]
390,0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,[0.27247895 0.32700024 0.40052081],[ 8.87569233 10.65166166 13.0465107 ]
391,0,33.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.38635984 0.31075514 0.30288501],[11.20123709  9.00932655  8.78115806]
392,0,47.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.26143187 0.40224999 0.33631813],[10.55269044 16.23681    13.57547219]
393,0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.2846695  0.43036505 0.28496545],[ 9.4719576  14.31976225  9.48180493]
394,0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.3289903  0.37239469 0.29861501],[10.04727026 11.37282793  9.11961762]
395,0,37.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.35739251 0.3414582  0.30114929],[10.13396889  9.68214677  8.53917585]
396,0,49.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.29506513 0.33677403 0.36816084],[12.86084842 14.67879211 16.04683235]
397,0,48.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,[0.27062137 0.33231645 0.39706218],[16.42591403 20.17062214 24.10049577]
398,0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,[0.26939474 0.45642822 0.27417703],[12.31061119 20.8575353  12.52914877]
399,0,46.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,[0.26480525 0.39627279 0.33892197],[12.2252685  18.29473281 15.64701649]
400,0,39.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,[0.20781951 0.30815391 0.48402659],[ 9.78948693 14.5158109  22.80041977]
401,0,30.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.37798522 0.33908877 0.28292601],[10.23024496  9.17750483  7.65744856]
402,0,40.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,[0.28521344 0.4420994  0.27268716],[13.06969854 20.2588833  12.49569048]
403,0,43.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,[0.25799194 0.40618195 0.33582611],[10.91873511 17.1904325  14.21283249]
404,0,29.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,[0.3618328  0.35252351 0.28564369],[9.28046331 9.04169409 7.32632816]
405,0,23.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,[0.29702885 0.43019193 0.27277922],[ 8.99470158 13.02717905  8.26036828]
406,0,24.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.33043731 0.37650085 0.29306185],[10.81363312 12.32107263  9.59051306]
407,0,47.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.3030512  0.35771855 0.33923025],[11.31108759 13.35149273 12.66143501]
408,0,35.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,[0.35383748 0.36760884 0.27855368],[11.42607632 11.87077962  8.99502127]
409,0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.32136608 0.4062818  0.27235212],[11.89525196 15.03837751 10.08101749]
410,0,45.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.29199753 0.37995687 0.3280456 ],[12.55933862 16.34262773 14.10983074]
411,0,42.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.3107331  0.4034979  0.28576901],[11.50518764 14.93989248 10.58086856]
412,0,47.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.26726391 0.32030301 0.41243309],[11.08663282 13.28679889 17.10853592]
413,0,25.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,[0.25343119 0.52805248 0.21851633],[ 9.16492378 19.09615303  7.90228508]
414,0,20.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.32348552 0.34194432 0.33457017],[ 9.61956009 10.16847347  9.94918676]
415,1,33.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.33077863 0.31653677 0.3526846 ],[8.95868969 8.57296822 9.55198328]
416,1,46.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.30724265 0.29674549 0.39601186],[ 9.74567566  9.41270771 12.56141726]
417,1,35.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.37619784 0.33206125 0.29174091],[9.82546912 8.67271738 7.61963768]
418,1,26.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.38372082 0.32640977 0.28986941],[11.86636718 10.09405283  8.96406127]
419,1,36.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,[0.37469809 0.36229701 0.2630049 ],[11.62488465 11.24014525  8.15964014]
420,1,37.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,[0.32792969 0.30585502 0.36621528],[8.09477569 7.54987383 9.03983582]
421,1,44.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,[0.29380339 0.3930564  0.31314022],[10.86069426 14.52966703 11.57549682]
422,1,32.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.31389204 0.34889948 0.33720848],[8.06692532 8.96660549 8.6661504 ]
423,1,25.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.28591761 0.40627675 0.30780564],[ 9.56949378 13.59784324 10.30207302]
424,1,42.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.31695643 0.3508263  0.33221728],[11.89116094 13.16184677 12.46369773]
425,1,30.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.35393232 0.34394628 0.3021214 ],[9.67494323 9.4019689  8.25866187]
426,1,39.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.37628087 0.30597253 0.3177466 ],[11.16454312  9.07844072  9.42778625]
427,1,26.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.31487854 0.39756266 0.2875588 ],[10.96400279 13.84304602 10.01273559]
428,1,30.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.33010363 0.32787709 0.34201928],[8.06932684 8.01489963 8.36060295]
429,1,38.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,[0.3288534  0.27562926 0.39551734],[10.27565385  8.61256368 12.35869605]
430,1,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,[0.34818415 0.3334111  0.31840475],[11.32395361 10.84349133 10.35544137]
431,1,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.34268023 0.33175538 0.32556439],[12.44392106 12.04720131 11.82238459]
432,1,25.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,[0.32886034 0.3791484  0.29199127],[8.58743266 9.90058987 7.62468149]
433,1,37.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,[0.32118239 0.31214895 0.36666867],[8.18809542 7.95780056 9.34770446]
434,1,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,[0.30118019 0.36567426 0.33314555],[10.1321525  12.30182935 11.20751494]
435,1,45.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.30480806 0.29883078 0.39636117],[10.79865012 10.58688885 14.0421667 ]
436,1,28.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,[0.29146211 0.49381211 0.21472578],[11.7643265  19.93180807  8.66700697]
437,1,33.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,[0.2647109  0.50518629 0.23010281],[ 8.48108986 16.18569639  7.372279  ]
438,1,28.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,[0.28976743 0.49112634 0.21910623],[10.05783756 17.04701222  7.6051849 ]
439,1,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.33200731 0.43535512 0.23263757],[11.64932341 15.27554506  8.16268263]
440,1,32.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.33345796 0.31983402 0.34670801],[8.11174975 7.7803317  8.43407252]
441,1,48.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.29761317 0.29980736 0.40257948],[11.46455788 11.54908178 15.50803597]
442,1,46.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.36148157 0.31310638 0.32541205],[12.55025124 10.87071659 11.29795639]
443,1,32.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.33459911 0.27857781 0.38682308],[10.10357916  8.41195598 11.68053794]
444,1,49.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.28501131 0.33767686 0.37731183],[15.21938859 18.03168898 20.14816629]
445,1,33.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.28789793 0.43770229 0.27439978],[10.08584615 15.33389922  9.61296917]
446,1,39.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.34797247 0.31864978 0.33337774],[9.8776223  9.04526198 9.46333307]
447,1,35.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.38056265 0.30452617 0.31491118],[11.76177287  9.41176849  9.73273064]
448,1,36.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,[0.37482776 0.31811913 0.30705311],[11.04380392  9.37295911  9.04691352]
449,1,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.3076328  0.39273221 0.299635  ],[ 9.89502066 12.63224645  9.63777117]
450,1,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.31190619 0.38995829 0.29813552],[ 9.28954323 11.61417926  8.87940943]
451,1,26.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,[0.34746843 0.3456107  0.30692087],[10.14831067 10.09405283  8.96406127]
452,1,25.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,[0.2942222  0.40483429 0.3009435 ],[10.56932571 14.54283683 10.81077446]
453,1,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.36896999 0.32989485 0.30113516],[11.19488068 10.00930582  9.13671082]
454,1,36.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.34563942 0.31661297 0.33774761],[9.71061223 8.89512487 9.48889479]
455,1,32.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.2678973  0.35661251 0.37549019],[ 8.10444735 10.78826623 11.35935494]
456,1,36.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.38114161 0.31211928 0.3067391 ],[10.83865108  8.87584007  8.72284203]
457,1,40.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.30586138 0.32449382 0.3696448 ],[ 8.33517033  8.84293162 10.07336185]
458,1,46.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.30668805 0.30320002 0.39011193],[ 9.46732438  9.35965054 12.04258275]
459,1,42.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.30070151 0.32418459 0.3751139 ],[11.53030513 12.43075663 14.38362517]
460,1,39.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.34225219 0.25181831 0.4059295 ],[10.3612582   7.62348516 12.28900939]
461,1,34.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.34886901 0.31923074 0.33190025],[9.67679759 8.8547023  9.20612464]
462,1,36.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.32987055 0.30719641 0.36293304],[8.04595225 7.49290188 8.85238735]
463,1,37.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.35051163 0.30986648 0.3396219 ],[9.68081745 8.55823472 9.38005279]
464,1,36.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.32895112 0.29880792 0.37224096],[8.1589566  7.41131654 9.23267233]
465,1,38.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,[0.34350365 0.32520035 0.331296  ],[9.87413081 9.34799618 9.52321751]
466,1,27.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,[0.33989367 0.37470551 0.28540082],[12.0331025  13.26553045 10.10391685]
467,1,37.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,[0.31642938 0.31653412 0.3670365 ],[10.75871847 10.76227978 12.47937996]
