index,true_label,1_a,1_o,2_a,2_o,3_a,3_o,4_a,4_o,5_a,5_o,6_a,6_o,7_a,7_o,8_a,8_o,9_a,9_o,10_a,10_o,11_a,11_o,12_a,12_o,13_a,13_o,14_a,14_o,15_a,15_o,16_a,16_o,17_a,17_o,18_a,18_o,19_a,19_o,20_a,20_o,21_a,21_o,22_a,22_o,23_a,23_o,24_a,24_o,25_a,25_o,26_a,26_o,27_a,27_o,28_a,28_o,29_a,29_o,30_a,30_o,31_a,31_o,32_a,32_o,33_a,33_o,34_a,34_o,35_a,35_o,36_a,36_o,37_a,37_o,38_a,38_o,39_a,39_o,40_a,40_o,41_a,41_o,42_a,42_o,43_a,43_o,44_a,44_o,45_a,45_o,label,description_lengths,description_lengths_unnormalized,is_error,L_0,L_1,L_2,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,L_11,L_12,L_13,L_14,r_min,r_med,relative_position,pseudo_probability,normalized_entropy,description_length_margin,description_length_true_cost,kullback_leibler_divergence
218,9,0.75822,0.62731,0.75822,0.63194,0.75822,0.63194,0.75822,0.61574,0.75822,0.62963,0.75822,0.625,0.76015,0.63426,0.75629,0.625,0.74855,0.62269,0.73694,0.61111,0.72727,0.58565,0.71567,0.55556,0.70019,0.52315,0.68859,0.49537,0.67892,0.47222,0.66731,0.4537,0.65764,0.44444,0.64797,0.44907,0.63636,0.45833,0.62282,0.47917,0.60542,0.50926,0.58221,0.54398,0.55513,0.57639,0.53772,0.60185,0.52418,0.62037,0.51257,0.63889,0.51064,0.64815,0.50484,0.65741,0.50097,0.66435,0.4971,0.65972,0.48549,0.64583,0.47002,0.62269,0.45841,0.59028,0.44487,0.5625,0.42747,0.53472,0.41199,0.50926,0.39652,0.48611,0.38491,0.46528,0.37524,0.4537,0.3675,0.44676,0.36364,0.44444,0.35977,0.44907,0.35397,0.45833,0.34043,0.47454,0.32302,0.49769,11,"[0.06288576 0.0411222  0.04850256 0.11430274 0.12750956 0.06842346
 0.02985292 0.07594156 0.04131424 0.03972937 0.11332593 0.02816173
 0.09326524 0.06619419 0.04946853]","[207.69765215 135.81746722 160.19316525 377.51650269 421.13568955
 225.98745527  98.59754973 250.81804565 136.45172985 131.21724821
 374.29030912  93.0119362  308.03432447 218.62466427 163.38352541]",1,207.69765215,135.81746722,160.19316525,377.51650269,421.13568955,225.98745527,98.59754973,250.81804565,136.45172985,131.21724821,374.29030912,93.0119362,308.03432447,218.62466427,163.38352541,1.0,0.5792233049929887,0.11643567897728846,1.0,0.009091504032490295,0.9983088131345936,0.03972936643318305,1.0
219,9,0.19342,0.54861,0.20116,0.53704,0.2147,0.52083,0.22244,0.48843,0.23404,0.47222,0.24565,0.43519,0.26112,0.40741,0.2766,0.37269,0.29207,0.34491,0.30368,0.33102,0.31141,0.31713,0.31721,0.31481,0.32302,0.32639,0.33462,0.34722,0.35203,0.37731,0.37911,0.41898,0.41199,0.44907,0.44487,0.46296,0.47776,0.48843,0.50097,0.50694,0.51451,0.51157,0.52611,0.50926,0.53385,0.49537,0.53772,0.48843,0.53578,0.49074,0.55706,0.4537,0.5764,0.40972,0.59381,0.36806,0.60735,0.33565,0.61509,0.31713,0.62476,0.31713,0.63636,0.33333,0.65764,0.35417,0.69246,0.38194,0.72921,0.4213,0.76015,0.38889,0.79691,0.41204,0.87041,0.4375,0.90329,0.46065,0.92263,0.47222,0.93424,0.47454,0.94391,0.46759,0.95358,0.44676,0.97292,0.41204,0.98259,0.36574,14,"[0.05431073 0.04293031 0.05566935 0.05543647 0.05534221 0.05863983
 0.10030889 0.08626238 0.07110496 0.04387346 0.10274894 0.12154917
 0.0822867  0.03722056 0.03231603]","[318.03121248 251.3900735  325.98695348 324.62330089 324.07131197
 343.38143321 587.38589089 505.13275396 416.37436589 256.91290939
 601.67428554 711.76414293 481.85210713 217.95508631 189.23526051]",1,318.03121248,251.3900735,325.98695348,324.62330089,324.07131197,343.38143321,587.38589089,505.13275396,416.37436589,256.91290939,601.67428554,711.76414293,481.85210713,217.95508631,189.23526051,1.0,0.6424132593929298,0.12951944123439343,1.0,3.694262281741672e-12,0.9950954664436154,0.04387345501140365,1.0
220,9,0.83559,0.61806,0.83559,0.61806,0.83559,0.62037,0.83559,0.61806,0.83559,0.62037,0.83559,0.62037,0.83559,0.62037,0.83559,0.62037,0.83559,0.62269,0.83559,0.62963,0.83172,0.61806,0.80271,0.58796,0.76402,0.47222,0.73888,0.42824,0.71567,0.47917,0.69632,0.61574,0.67892,0.69907,0.66151,0.70602,0.63056,0.64352,0.58221,0.53704,0.55126,0.44213,0.52998,0.40741,0.52224,0.46065,0.50677,0.56713,0.48162,0.65046,0.45648,0.68287,0.44101,0.64352,0.4236,0.55787,0.40232,0.44676,0.38104,0.37037,0.35783,0.34722,0.33269,0.37963,0.30754,0.46991,0.27079,0.59259,0.24758,0.70139,0.23985,0.7338,0.23211,0.66898,0.22631,0.54398,0.2147,0.41898,0.18956,0.32407,0.16634,0.29398,0.147,0.32407,0.11412,0.40741,0.087041,0.53009,0.061896,0.69444,11,"[0.0483944  0.04981624 0.05254651 0.09472478 0.12627433 0.07056116
 0.02719474 0.09200761 0.08751598 0.03376643 0.0824969  0.02377906
 0.10481007 0.05669006 0.04942173]","[230.20532785 236.96885986 249.95633923 450.5924698  600.66922701
 335.64949509 129.36156227 437.66726077 416.30119646 160.62215602
 392.42614496 113.11363712 498.56675605 269.66661661 235.09220769]",1,230.20532785,236.96885986,249.95633923,450.5924698,600.66922701,335.64949509,129.36156227,437.66726077,416.30119646,160.62215602,392.42614496,113.11363712,498.56675605,269.66661661,235.09220769,1.0,0.48925025732385047,0.09744226070840703,1.0,5.593657561165563e-07,0.9965843166104181,0.033766430190401826,1.0
221,9,0.86074,0.59028,0.86074,0.59028,0.86074,0.58796,0.8588,0.58565,0.8588,0.58796,0.86074,0.58796,0.86267,0.59028,0.86267,0.59028,0.86074,0.59259,0.86074,0.59028,0.8588,0.59259,0.86074,0.59259,0.86074,0.59491,0.8588,0.59259,0.8588,0.59028,0.85687,0.58102,0.8472,0.58565,0.81431,0.54167,0.77756,0.44213,0.75242,0.375,0.73308,0.33796,0.72147,0.32407,0.706,0.35185,0.67892,0.40741,0.64023,0.49537,0.60155,0.56481,0.57253,0.625,0.54545,0.66898,0.53385,0.68519,0.52805,0.6713,0.52224,0.62731,0.51064,0.57176,0.4971,0.50694,0.47776,0.44444,0.45261,0.3912,0.4294,0.35417,0.41393,0.33102,0.40039,0.3287,0.38878,0.34722,0.35977,0.39815,0.30754,0.46296,0.24952,0.54398,0.19923,0.66667,0.16054,0.73611,0.14894,0.76852,6,"[0.05081441 0.04833723 0.05072298 0.10553314 0.14953473 0.05421282
 0.03147023 0.06127199 0.09247872 0.05588236 0.08552055 0.03222701
 0.08154082 0.06386982 0.0365832 ]","[266.04077304 253.07140219 265.56212816 552.52283216 782.8948366
 283.83330494 164.76357889 320.79185663 484.17588132 292.57423268
 447.74613241 168.72575649 426.91012448 334.3928787  191.53275868]",1,266.04077304,253.07140219,265.56212816,552.52283216,782.8948366,283.83330494,164.76357889,320.79185663,484.17588132,292.57423268,447.74613241,168.72575649,426.91012448,334.3928787,191.53275868,1.0,0.8286605070851132,0.2067694396547673,1.0,0.03426941544919146,0.9992432148828386,0.05588235745846619,1.0
222,9,0.83752,0.69213,0.83946,0.68287,0.83946,0.67824,0.83752,0.6875,0.83559,0.69444,0.83172,0.66898,0.81818,0.64583,0.80271,0.61574,0.78143,0.57407,0.75822,0.53472,0.73888,0.4838,0.72147,0.4537,0.70793,0.44676,0.69246,0.4537,0.67311,0.46528,0.65377,0.49306,0.61702,0.53704,0.57834,0.58796,0.54545,0.63657,0.52224,0.6713,0.50677,0.69907,0.50097,0.70833,0.49903,0.71296,0.50097,0.71065,0.50097,0.70833,0.49516,0.69444,0.47969,0.66435,0.45841,0.62037,0.43327,0.57639,0.40619,0.53241,0.38104,0.49537,0.35783,0.46296,0.34043,0.44444,0.32882,0.43287,0.31915,0.42593,0.31335,0.43056,0.31141,0.44444,0.30754,0.45139,0.29207,0.46759,0.26499,0.49537,0.23211,0.52546,0.20503,0.56481,0.18569,0.61806,0.17602,0.67361,0.17021,0.71065,11,"[0.05565962 0.04921549 0.04782127 0.10654715 0.13112103 0.06867713
 0.0277515  0.06440331 0.06618846 0.03613055 0.10898262 0.01996668
 0.10775135 0.06114976 0.04863408]","[217.16714755 192.02409588 186.58424554 415.71502099 511.5949542
 267.95756787 108.27804109 251.28239867 258.24750373 140.9705596
 425.21748248  77.90399482 420.41347286 238.58803522 189.75560013]",1,217.16714755,192.02409588,186.58424554,415.71502099,511.5949542,267.95756787,108.27804109,251.28239867,258.24750373,140.9705596,425.21748248,77.90399482,420.41347286,238.58803522,189.75560013,1.0,0.5247885556152888,0.14541821408962244,1.0,7.45824978317804e-13,0.9922151766330295,0.03613054700298228,1.0
223,9,0.90329,0.68056,0.90135,0.68056,0.90135,0.68287,0.89749,0.67824,0.85493,0.64815,0.83172,0.60648,0.81625,0.55556,0.80851,0.49769,0.80464,0.46991,0.80077,0.46759,0.78917,0.47917,0.75822,0.52546,0.71567,0.59028,0.67698,0.65509,0.6441,0.7037,0.63056,0.71991,0.62863,0.72222,0.62089,0.72454,0.59961,0.68981,0.56286,0.63889,0.52998,0.55787,0.4971,0.49074,0.47582,0.44213,0.46422,0.43519,0.46035,0.4375,0.45261,0.44444,0.42553,0.49769,0.39072,0.58102,0.36364,0.65741,0.35397,0.71065,0.34623,0.74074,0.33849,0.76157,0.33269,0.76389,0.32495,0.75694,0.29787,0.70139,0.26692,0.6088,0.25145,0.53704,0.22824,0.48843,0.20309,0.46991,0.20116,0.47454,0.19729,0.48148,0.17988,0.50231,0.15861,0.56019,0.13346,0.65278,0.11992,0.72685,9,"[0.05095498 0.05116049 0.0522664  0.09262196 0.16479562 0.05716953
 0.02874035 0.06042159 0.09163099 0.02583749 0.09171609 0.03087704
 0.10102103 0.05399258 0.04679388]","[251.05762595 252.07020483 257.51909313 456.35283391 811.95597628
 281.67703546 141.60507287 297.70007578 451.47028002 127.30255676
 451.88959849 152.13264658 497.73545837 266.0240221  230.55568909]",0,251.05762595,252.07020483,257.51909313,456.35283391,811.95597628,281.67703546,141.60507287,297.70007578,451.47028002,127.30255676,451.88959849,152.13264658,497.73545837,266.0240221,230.55568909,0.8989971487530722,0.3713188027839729,0.0,6.144797036755634e-07,3.4723355692118285e-06,0.9970971430321738,0.025837489786464253,0.5000012002732047
224,9,0.89555,0.7037,0.89749,0.69676,0.89362,0.70139,0.89555,0.70602,0.89555,0.70139,0.88588,0.67593,0.86654,0.62963,0.84139,0.57407,0.82398,0.52083,0.81044,0.46759,0.80077,0.43519,0.79691,0.43519,0.79691,0.44444,0.7795,0.47454,0.74081,0.53935,0.69052,0.60417,0.65571,0.65741,0.63443,0.7037,0.62476,0.72917,0.61896,0.73843,0.62089,0.74306,0.61702,0.72917,0.60542,0.67824,0.58994,0.60648,0.57253,0.53935,0.55706,0.48843,0.54545,0.45833,0.54159,0.44676,0.54159,0.44907,0.53965,0.44907,0.52805,0.47222,0.49516,0.52546,0.45068,0.5787,0.41586,0.62731,0.39072,0.67824,0.37718,0.71759,0.37331,0.72917,0.37524,0.72917,0.37524,0.71991,0.35397,0.68287,0.33075,0.61111,0.31915,0.53935,0.31141,0.47917,0.30368,0.43981,0.29981,0.43287,9,"[0.04705447 0.05220391 0.07754495 0.10729536 0.12056808 0.06853842
 0.02924318 0.07020307 0.06802748 0.02874202 0.09090734 0.03160204
 0.10399566 0.05894759 0.04512642]","[218.34586843 242.24066395 359.83016272 497.88037402 559.46949336
 318.0373416  135.6965202  325.76181597 315.66644694 133.37099365
 421.83536431 146.64226497 482.56882037 273.53324242 209.39914381]",0,218.34586843,242.24066395,359.83016272,497.88037402,559.46949336,318.0373416,135.6965202,325.76181597,315.66644694,133.37099365,421.83536431,146.64226497,482.56882037,273.53324242,209.39914381,0.9828622978131251,0.41429603370745693,0.0,0.0890322431109638,0.11089595155205008,0.9994988390154557,0.028742023387045543,0.5335822338463635
225,9,0.91876,0.65278,0.9207,0.65278,0.92456,0.64815,0.90522,0.64583,0.86847,0.59954,0.84333,0.54861,0.82012,0.4838,0.80077,0.42361,0.78917,0.39352,0.78337,0.39583,0.77756,0.39352,0.75822,0.42361,0.70986,0.51389,0.66925,0.59954,0.64603,0.65741,0.6383,0.68981,0.6383,0.69907,0.63056,0.69676,0.60348,0.66667,0.5648,0.60648,0.52805,0.53009,0.49903,0.46065,0.48936,0.40278,0.49516,0.38889,0.49323,0.3912,0.48549,0.41667,0.44874,0.48611,0.39265,0.58102,0.33849,0.65741,0.29207,0.71991,0.2824,0.74769,0.2824,0.74306,0.27079,0.69676,0.23791,0.61111,0.2205,0.52778,0.21857,0.46991,0.2147,0.4213,0.2205,0.41898,0.22437,0.42361,0.21083,0.43519,0.18762,0.45833,0.147,0.51389,0.11219,0.58333,0.088975,0.64815,0.077369,0.68519,9,"[0.05200813 0.05076572 0.0581486  0.08378732 0.11584338 0.05660318
 0.02912436 0.08356332 0.08347562 0.02873331 0.10861934 0.03356352
 0.1168075  0.05033179 0.04862491]","[257.19889504 251.05471207 287.56570788 414.35843042 572.88717906
 279.9230884  144.03045401 413.25067944 412.8169246  142.09654833
 537.1616809  165.98367221 577.65506106 248.90879547 240.46764374]",0,257.19889504,251.05471207,287.56570788,414.35843042,572.88717906,279.9230884,144.03045401,413.25067944,412.8169246,142.09654833,537.1616809,165.98367221,577.65506106,248.90879547,240.46764374,0.9865729390754243,0.41416672540450583,0.0,0.1263189103030823,0.14007447665838216,0.9996089453778431,0.028733310311697655,0.5485527594074182
226,9,0.90522,0.71528,0.90135,0.71991,0.90135,0.72222,0.90522,0.71759,0.90716,0.72222,0.89942,0.72222,0.86654,0.70602,0.853,0.66204,0.82979,0.58565,0.80851,0.51389,0.80077,0.48843,0.79691,0.48843,0.79304,0.49074,0.77756,0.51852,0.74855,0.59954,0.7176,0.66435,0.68859,0.71528,0.67118,0.72685,0.66925,0.73148,0.66925,0.73148,0.66151,0.7338,0.63636,0.71528,0.59188,0.63657,0.55126,0.54398,0.52418,0.49306,0.51451,0.48843,0.51451,0.49074,0.51257,0.49537,0.49903,0.53935,0.47389,0.60648,0.44874,0.67593,0.43133,0.72917,0.41973,0.75463,0.41779,0.75926,0.41586,0.75926,0.39845,0.74074,0.3559,0.6713,0.30948,0.59028,0.27466,0.53009,0.25725,0.49537,0.25725,0.49537,0.26112,0.49769,0.26499,0.50463,0.25145,0.54398,0.2089,0.6088,6,"[0.04791514 0.05100123 0.05007232 0.12720653 0.13724266 0.05904253
 0.02512454 0.0580081  0.11479418 0.02621686 0.08093374 0.02735297
 0.09282801 0.05660917 0.04565201]","[241.32119796 256.86409161 252.18568582 640.66668603 691.21297657
 297.36354871 126.5379903  292.15368909 578.15276154 132.03935536
 407.61707974 137.76131721 467.52172402 285.10807772 229.92311221]",1,241.32119796,256.86409161,252.18568582,640.66668603,691.21297657,297.36354871,126.5379903,292.15368909,578.15276154,132.03935536,407.61707974,137.76131721,467.52172402,285.10807772,229.92311221,1.0,0.37691761833864135,0.00974253365875104,0.9959354459857259,0.009821129251406676,0.9989076854376427,0.026216858741600672,0.9996448770108699
227,9,0.91876,0.72454,0.92263,0.71991,0.91876,0.72222,0.9207,0.72222,0.92456,0.71528,0.91489,0.72222,0.88008,0.6875,0.853,0.63426,0.83172,0.60185,0.81238,0.55787,0.79884,0.49306,0.78723,0.44907,0.7795,0.44213,0.77176,0.44907,0.75048,0.49074,0.70986,0.57176,0.67892,0.64815,0.65184,0.69676,0.63443,0.72685,0.62282,0.74769,0.61702,0.75463,0.61315,0.75926,0.59768,0.75463,0.55899,0.71528,0.52611,0.61806,0.50484,0.53009,0.4913,0.46065,0.48356,0.41898,0.48162,0.41667,0.48162,0.4213,0.46228,0.44213,0.41006,0.50926,0.3559,0.59491,0.32108,0.65509,0.30561,0.70833,0.30174,0.72685,0.30174,0.72917,0.294,0.71991,0.26499,0.66898,0.23017,0.59491,0.20696,0.52315,0.18569,0.46528,0.18762,0.42824,0.19536,0.42361,0.19923,0.42593,9,"[0.04666097 0.05112507 0.06229585 0.12117039 0.14027022 0.06678945
 0.02746725 0.05534484 0.07758968 0.0254532  0.09430336 0.02672219
 0.10231782 0.06018426 0.04230547]","[239.88057744 262.83017987 320.25836886 622.92796715 721.11877538
 343.35959724 141.20706996 284.52371612 398.88279073 130.8529939
 484.80659749 137.3768229  526.00830145 309.40281439 217.48927433]",0,239.88057744,262.83017987,320.25836886,622.92796715,721.11877538,343.35959724,141.20706996,284.52371612,398.88279073,130.8529939,484.80659749,137.3768229,526.00830145,309.40281439,217.48927433,0.9525114290515995,0.36565175162763824,0.0,0.0014976535328207197,0.0042063735473966465,0.9987310011476748,0.025453196134114432,0.5005416055914365
228,9,0.11219,0.5162,0.11219,0.45833,0.11219,0.43519,0.11219,0.43287,0.12573,0.4375,0.1412,0.45833,0.16441,0.48843,0.19536,0.52778,0.22631,0.56944,0.24758,0.60185,0.26886,0.63657,0.28627,0.65046,0.29207,0.65278,0.2882,0.64815,0.29014,0.63426,0.30368,0.61574,0.32495,0.59028,0.35203,0.56481,0.37911,0.52546,0.40232,0.48611,0.41973,0.45602,0.4352,0.43056,0.44681,0.41898,0.45455,0.41435,0.45841,0.42361,0.47002,0.44213,0.49323,0.47222,0.52418,0.50926,0.55319,0.55093,0.58027,0.59722,0.60348,0.63657,0.62282,0.66667,0.6325,0.6875,0.6325,0.68981,0.63443,0.68519,0.64217,0.67593,0.65957,0.65509,0.67698,0.62269,0.70213,0.59028,0.72727,0.55787,0.75242,0.52546,0.77369,0.49306,0.7911,0.46528,0.80077,0.44676,0.80851,0.43287,9,"[0.0409843  0.03216004 0.09057524 0.07585198 0.06899221 0.04881777
 0.08077411 0.08616452 0.04872676 0.02524657 0.11433614 0.13203474
 0.09364515 0.0299113  0.03177917]","[231.74968741 181.85207028 512.16644056 428.91237799 390.12312138
 276.04477311 456.74503513 487.22560996 275.53015096 142.75916348
 646.5247556  746.60322971 529.52555927 169.13631536 179.69839103]",0,231.74968741,181.85207028,512.16644056,428.91237799,390.12312138,276.04477311,456.74503513,487.22560996,275.53015096,142.75916348,646.5247556,746.60322971,529.52555927,169.13631536,179.69839103,0.8440479690910773,0.3626065322641783,0.0,3.503863865716994e-12,3.54239531743169e-11,0.9953352726344653,0.025246568681698004,0.500001157433463
229,9,0.15087,0.41204,0.15861,0.43287,0.17021,0.4537,0.18956,0.48611,0.21277,0.51852,0.22631,0.54167,0.24371,0.56713,0.26306,0.59028,0.2766,0.60185,0.2882,0.61806,0.294,0.62269,0.29207,0.62269,0.29594,0.61343,0.30754,0.60417,0.33269,0.58333,0.3501,0.54861,0.3675,0.50231,0.38491,0.46296,0.40232,0.42824,0.41586,0.39583,0.4236,0.37731,0.43327,0.36574,0.43907,0.36343,0.45068,0.37037,0.47002,0.3912,0.49323,0.41898,0.51838,0.45139,0.54159,0.48611,0.56286,0.52778,0.58414,0.57176,0.60155,0.62269,0.62089,0.66435,0.63636,0.6875,0.65184,0.69907,0.66731,0.70139,0.68859,0.7037,0.7118,0.69213,0.73308,0.66204,0.75048,0.62037,0.76596,0.57639,0.77176,0.53241,0.77176,0.48843,0.76983,0.44907,0.76789,0.41667,0.76402,0.39583,9,"[0.03899822 0.03730357 0.0809001  0.07386111 0.07557617 0.0522683
 0.06863453 0.07399727 0.04894975 0.02690941 0.11101818 0.13360014
 0.10222743 0.03770366 0.03805217]","[203.90059751 195.04022759 422.98289643 386.17982102 395.14697216
 273.28267097 358.85284845 386.89172767 255.93180074 140.6947592
 580.45404568 698.5229124  534.49199731 197.13204347 198.95423176]",0,203.90059751,195.04022759,422.98289643,386.17982102,395.14697216,273.28267097,358.85284845,386.89172767,255.93180074,140.6947592,580.45404568,698.5229124,534.49199731,197.13204347,198.95423176,0.7213627718638504,0.3871497030371144,0.0,0.0,5.770103070307216e-23,0.9896058355533306,0.02690940950981764,0.5000010149043674
230,9,0.17215,0.38194,0.17215,0.38194,0.17408,0.38194,0.17408,0.38426,0.17988,0.38889,0.17988,0.41898,0.17795,0.44907,0.19149,0.46991,0.23017,0.51157,0.27466,0.56019,0.31335,0.59722,0.33849,0.63657,0.35203,0.66435,0.35783,0.67361,0.3617,0.6713,0.37137,0.66435,0.38298,0.64815,0.40426,0.61111,0.43327,0.56944,0.45841,0.52083,0.47969,0.46759,0.50097,0.4213,0.52031,0.38657,0.53772,0.36574,0.54739,0.3588,0.55319,0.35648,0.55706,0.36111,0.56867,0.38194,0.59188,0.41667,0.61896,0.45602,0.64603,0.49769,0.67118,0.53704,0.69246,0.58565,0.71373,0.62269,0.72921,0.64583,0.74275,0.65509,0.74468,0.65741,0.74662,0.64815,0.75242,0.63426,0.76402,0.61111,0.78143,0.58565,0.80077,0.55787,0.82205,0.52546,0.84139,0.49769,0.8588,0.46759,9,"[0.03456303 0.03608435 0.08966924 0.07363341 0.05191403 0.05616427
 0.09255042 0.08250813 0.05509252 0.02518896 0.09957037 0.13765135
 0.09492931 0.03396837 0.03651224]","[204.38694218 213.3832307  530.25511171 435.42793555 306.99136439
 332.12497596 547.2928929  487.90821129 325.78721902 148.95381789
 588.80504334 813.99524465 561.36030194 200.87047118 215.91354824]",0,204.38694218,213.3832307,530.25511171,435.42793555,306.99136439,332.12497596,547.2928929,487.90821129,325.78721902,148.95381789,588.80504334,813.99524465,561.36030194,200.87047118,215.91354824,0.7415416363303144,0.3617577497744432,0.0,0.0,5.611722555443798e-22,0.9912205907070042,0.025188960576982295,0.5000012172823349
231,9,0.15474,0.43287,0.15861,0.43519,0.16634,0.43981,0.17795,0.44676,0.19149,0.45139,0.21277,0.47454,0.22437,0.52315,0.25532,0.57176,0.29594,0.62269,0.33462,0.6713,0.35977,0.69676,0.36944,0.70139,0.37331,0.7037,0.38104,0.70833,0.40426,0.70139,0.4294,0.6713,0.44874,0.62731,0.46422,0.58796,0.48162,0.54861,0.49903,0.51157,0.51644,0.48148,0.53385,0.45602,0.54352,0.43981,0.54739,0.42824,0.54545,0.42361,0.54739,0.42593,0.55899,0.44213,0.5764,0.47454,0.59381,0.52083,0.61315,0.56944,0.64217,0.61343,0.67698,0.64815,0.71373,0.6713,0.73888,0.6875,0.75242,0.69213,0.75629,0.68981,0.75822,0.68519,0.76209,0.67824,0.76983,0.66667,0.78337,0.65046,0.80077,0.62963,0.81625,0.60185,0.83946,0.56019,0.86267,0.56019,0.88395,0.52778,9,"[0.04071209 0.0382306  0.07674638 0.07371554 0.05772497 0.04082127
 0.06939417 0.06498843 0.05974356 0.02889905 0.11437021 0.14147656
 0.11476716 0.03948104 0.03892897]","[223.58218053 209.95435781 421.47487989 404.83013263 317.01328754
 224.18176553 381.09806859 356.90266478 328.09896436 158.70744309
 628.09695348 776.95929515 630.2769327  216.82150028 213.78963989]",0,223.58218053,209.95435781,421.47487989,404.83013263,317.01328754,224.18176553,381.09806859,356.90266478,328.09896436,158.70744309,628.09695348,776.95929515,630.2769327,216.82150028,213.78963989,0.7559140221936606,0.416626779202454,0.0,0.0,1.0745486907128426e-21,0.9906684463963694,0.028899047300334463,0.5000010124295162
232,9,0.090909,0.40509,0.085106,0.40741,0.085106,0.40741,0.088975,0.40509,0.092843,0.40972,0.10058,0.43056,0.12186,0.46759,0.15861,0.50694,0.19536,0.56019,0.23791,0.62037,0.2766,0.6713,0.29207,0.69907,0.30561,0.70602,0.30368,0.69444,0.29787,0.6713,0.30561,0.64815,0.32689,0.61111,0.35397,0.57176,0.38491,0.53009,0.42553,0.48843,0.46035,0.45139,0.48743,0.42593,0.50484,0.40741,0.51257,0.40278,0.51257,0.41435,0.51451,0.4375,0.52224,0.47222,0.53772,0.51157,0.55899,0.55324,0.58414,0.59259,0.60735,0.6412,0.62669,0.6875,0.6441,0.71528,0.65377,0.71528,0.66151,0.70602,0.67505,0.7037,0.68859,0.68287,0.70213,0.64815,0.72147,0.625,0.73694,0.59491,0.75048,0.56019,0.76789,0.52778,0.78723,0.49074,0.79497,0.45139,0.80658,0.42361,9,"[0.03996744 0.03981464 0.09663044 0.06887919 0.06064318 0.05907608
 0.07013632 0.08249325 0.06620674 0.02443301 0.10328112 0.12722692
 0.09755881 0.0321858  0.03146707]","[249.14227392 248.18982152 602.35859358 429.36751952 378.02722796
 368.25849998 437.20398353 514.23250403 412.70843382 152.30639175
 643.81642965 793.08573234 608.14568112 200.63442149 196.15414556]",0,249.14227392,248.18982152,602.35859358,429.36751952,378.02722796,368.25849998,437.20398353,514.23250403,412.70843382,152.30639175,643.81642965,793.08573234,608.14568112,200.63442149,196.15414556,0.7764627727566216,0.35062908009676924,0.0,0.0,1.4853985563416407e-18,0.9929659376422618,0.024433011134250296,0.5000013146233993
233,9,0.11412,0.35185,0.11605,0.35417,0.11605,0.35648,0.12573,0.36343,0.14894,0.37963,0.1412,0.41204,0.16248,0.47222,0.20309,0.52083,0.23404,0.56944,0.26112,0.6088,0.27853,0.62963,0.28433,0.63426,0.28627,0.62731,0.29014,0.61806,0.30561,0.59722,0.32882,0.56944,0.3559,0.52778,0.38491,0.4838,0.41586,0.43519,0.44294,0.39583,0.46228,0.36574,0.47389,0.35417,0.47969,0.35185,0.48549,0.35417,0.4971,0.3588,0.51257,0.375,0.53191,0.40741,0.55126,0.44444,0.5764,0.48611,0.60542,0.53009,0.6441,0.57407,0.68279,0.6088,0.70213,0.62731,0.71373,0.63657,0.71567,0.62037,0.71567,0.61806,0.72534,0.61111,0.74081,0.58796,0.76015,0.5625,0.7795,0.52315,0.79884,0.49306,0.82205,0.45602,0.84333,0.41667,0.86267,0.38194,0.87234,0.36574,9,"[0.03638184 0.03437053 0.11119183 0.06566086 0.05753696 0.05478407
 0.07358462 0.07972331 0.04742552 0.02769129 0.1131791  0.1327279
 0.10245813 0.03026049 0.03302355]","[217.22894381 205.2198127  663.9050339  392.04836567 343.542131
 327.10511962 439.35962202 476.01256714 283.16863517 165.33937301
 675.77060816 792.49274133 611.75777124 180.67958151 197.17728059]",0,217.22894381,205.2198127,663.9050339,392.04836567,343.542131,327.10511962,439.35962202,476.01256714,283.16863517,165.33937301,675.77060816,792.49274133,611.75777124,180.67958151,197.17728059,0.915097166084226,0.39871912770242557,0.0,2.176867684999806e-07,1.3135086830300289e-06,0.9974307983841698,0.02769129143829035,0.5000012278337534
