fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_MV,feature_CB,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F1,feature_F2,feature_F3,feature_F4,instance_hardness
9.6,0.56,0.23,3.4,0.102,37.0,92.0,0.9996,3.3,0.65,10.1,5,0.4,0.0,0.18478260869565222,1.0,0.3333333333333333,0.37268751439802406,0.3272307704823641,0.0,0.6349504154382203,0.0,0.4181956446419959,0.9911894273127754,0.8108966918974551,0.0,0.9941262848751835,0.9090909090909092,0.2355525663398801,0.2744858637712558,0.3182383855790306,0.3591187747244323
9.6,0.77,0.12,2.9,0.082,30.0,74.0,0.99865,3.3,0.64,10.4,6,0.8,0.8478260869565217,0.4891518737672583,0.6666666666666666,0.8095238095238095,0.6843324924240994,0.6384930930344572,0.06314243759177685,0.6580005360493165,0.5,0.0,0.9952978056426333,0.8296533126350618,0.0,0.9968652037617555,0.9818181818181818,0.2401895323827582,0.2747945986256292,0.31344438653399626,0.3998159022504636
9.8,0.66,0.39,3.2,0.083,21.0,59.0,0.9989,3.37,0.71,11.5,7,0.9,0.9347826086956522,0.8500986193293886,0.6666666666666666,0.47619047619047616,0.8426416029728371,0.6778017813710888,0.7077826725403817,0.8933261860091128,1.0,0.0,0.9899497487437185,0.8265887256104665,0.0014285714285714286,0.9949748743718593,0.9454545454545455,0.2412495071742931,0.29020729683113006,0.3237619354640631,0.4642391817441147
9.6,0.77,0.12,2.9,0.082,30.0,74.0,0.99865,3.3,0.64,10.4,6,0.8,0.8478260869565217,0.4891518737672583,0.6666666666666666,0.8095238095238095,0.6843324924240994,0.6384930930344572,0.06314243759177685,0.6580005360493165,0.0,0.0,0.9952978056426333,0.8296533126350618,0.004162330905306972,0.9968652037617555,0.9818181818181818,0.2401895323827582,0.2747945986256292,0.31344438653399626,0.372080449859294
9.8,0.66,0.39,3.2,0.083,21.0,59.0,0.9989,3.37,0.71,11.5,7,0.9,0.9347826086956522,0.8500986193293886,0.6666666666666666,0.47619047619047616,0.8426416029728371,0.6778017813710888,0.7077826725403817,0.8933261860091128,1.0,0.0,0.9899497487437185,0.8265887256104665,0.0,0.9949748743718593,0.9454545454545455,0.2412495071742931,0.29020729683113006,0.3237619354640631,0.3885352222457382
9.3,0.61,0.26,3.4,0.09,25.0,87.0,0.99975,3.24,0.62,9.7,5,0.2,0.0,0.18478260869565222,1.0,0.3333333333333333,0.3819601583154357,0.33679781483240917,0.0,0.6349504154382203,0.0,0.4198220172028333,0.9911894273127754,0.8411071930613269,0.0,0.9911894273127754,0.909090909090909,0.23638480678585125,0.2769542908792746,0.3145179551114163,0.33625595090217675
7.8,0.62,0.05,2.3,0.079,6.0,18.0,0.99735,3.29,0.63,9.3,5,0.5,0.782608695652174,0.5415617128463477,1.0,0.6190476190476191,0.5389774324904678,0.4725364389442259,0.0,0.6349504154382203,0.5,0.45325468471294983,0.9970631424375918,0.9230677996701141,0.002178649237472767,0.9955947136563876,0.9818181818181818,0.23144280902538875,0.2633119315057224,0.3142440283402633,0.5669743354381871
10.3,0.59,0.42,2.8,0.09,35.0,73.0,0.999,3.28,0.7,9.5,6,0.7,0.8043478260869565,0.5491183879093199,1.0,0.6190476190476191,0.6661714988968288,0.6186550458010901,0.06314243759177685,0.6580005360493165,1.0,0.5141205294168272,0.9984326018808778,0.8179407339542725,0.004162330905306972,1.0,0.9090909090909092,0.23830013302087377,0.2761125699494355,0.31298009574200053,0.803046372600316
10.0,0.49,0.2,11.0,0.071,13.0,50.0,1.0015,3.16,0.69,9.2,6,0.5,0.9782608695652174,0.5491183879093199,1.0,0.5238095238095238,0.589969139637764,0.46437220089126174,0.06314243759177685,0.6580005360493165,1.0,0.0,0.9968652037617555,0.7316637295530208,0.001040582726326743,0.9984326018808778,0.8545454545454547,0.19595956474437648,0.2570324681704457,0.29910337380359586,0.42449760499000544
10.0,0.49,0.2,11.0,0.071,13.0,50.0,1.0015,3.16,0.69,9.2,6,0.5,0.9782608695652174,0.5491183879093199,1.0,0.5238095238095238,0.589969139637764,0.46437220089126174,0.06314243759177685,0.6580005360493165,1.0,0.0,0.9968652037617555,0.7316637295530208,0.0,0.9984326018808778,0.8545454545454547,0.19595956474437648,0.2570324681704457,0.29910337380359586,0.39171188531413104
11.6,0.53,0.66,3.65,0.121,6.0,14.0,0.9978,3.05,0.74,11.5,7,0.6,0.9347826086956522,0.8500986193293886,0.6666666666666666,0.47619047619047616,0.5750269388181587,0.4445116367740305,0.7077826725403817,0.8933261860091128,0.0,0.36464264134879953,0.9798994974874372,0.8399373015417895,0.0,0.9949748743718593,0.9454545454545455,0.23178832963463905,0.2656601225819987,0.3087260452545175,0.4135491060422616
10.3,0.44,0.5,4.5,0.107,5.0,13.0,0.998,3.28,0.83,11.5,5,1.0,0.7173913043478262,0.7159763313609467,0.6666666666666666,0.38095238095238093,0.7677364429846592,0.5951223271017121,0.0,0.6349504154382203,1.0,0.6780769516477552,0.9985315712187959,0.9066239411025991,0.002178649237472767,1.0,0.9636363636363636,0.2295330547838981,0.2735462267281348,0.3103517329840279,0.9373225256394797
13.4,0.27,0.62,2.6,0.082,6.0,21.0,1.0002,3.16,0.67,9.7,6,0.6,0.9565217391304348,0.5491183879093199,1.0,0.6666666666666666,0.6413031784665579,0.48201182665012565,0.06314243759177685,0.6580005360493165,0.5,0.5138734836246082,0.9984326018808778,0.8975189899350994,0.0,0.9984326018808778,0.890909090909091,0.2134854969789961,0.24531768241699706,0.267982607784588,0.6870766828243808
10.7,0.46,0.39,2.0,0.061,7.0,15.0,0.9981,3.18,0.62,9.5,5,0.5,0.9347826086956522,0.5415617128463477,1.0,0.5238095238095238,0.6195520215703184,0.5413272132900425,0.0,0.6349504154382203,0.3333333333333333,0.563109448202844,0.9985315712187959,0.9065846879098046,0.0,0.9970631424375918,0.9636363636363636,0.2341101936740566,0.2653329620383056,0.3250742499839248,0.7662688842298013
10.2,0.36,0.64,2.9,0.122,10.0,41.0,0.998,3.23,0.66,12.5,6,0.6,0.6956521739130435,0.3897058823529411,1.0,0.6190476190476191,0.6824104138050504,0.5528715768196758,0.06314243759177685,0.6580005360493165,1.0,0.0,0.9968652037617555,0.8761126738947302,0.0,0.9984326018808778,0.9454545454545455,0.24164808642681201,0.2646680865028894,0.29917916539280415,0.4524938433086243
10.2,0.36,0.64,2.9,0.122,10.0,41.0,0.998,3.23,0.66,12.5,6,0.6,0.6956521739130435,0.3897058823529411,1.0,0.6190476190476191,0.6824104138050504,0.5528715768196758,0.06314243759177685,0.6580005360493165,1.0,0.0,0.9968652037617555,0.8761126738947302,0.001040582726326743,0.9984326018808778,0.9454545454545455,0.24164808642681201,0.2646680865028894,0.29917916539280415,0.48476120268789824
8.0,0.58,0.28,3.2,0.066,21.0,114.0,0.9973,3.22,0.54,9.4,6,0.7,0.9782608695652174,0.8130311614730878,0.6666666666666666,0.23809523809523808,0.7454280129331309,0.7012575964841326,0.06314243759177685,0.6580005360493165,0.6,0.5601589580869546,0.9984326018808778,0.910197908916249,0.019771071800208116,0.9968652037617555,0.9272727272727274,0.2143916286020068,0.2737717251350093,0.3066823073710279,0.8393951309826506
8.4,0.56,0.08,2.1,0.105,16.0,44.0,0.9958,3.13,0.52,11.0,5,0.7,0.5652173913043479,0.7159763313609467,0.6666666666666666,0.38095238095238093,0.6343806120420457,0.5754470563432525,0.0,0.6349504154382203,0.75,0.4627294050308186,0.9970631424375918,0.8918955093591413,0.0032679738562091504,0.9985315712187959,0.9454545454545455,0.2353029836646074,0.2675055872377227,0.30231949366173105,0.4951827200236639
7.9,0.65,0.01,2.5,0.078,17.0,38.0,0.9963,3.34,0.74,11.7,7,1.0,0.3913043478260869,0.4385964912280702,1.0,0.47619047619047616,0.8913194208852251,0.720925313540349,0.7077826725403817,0.8933261860091128,1.0,0.5660111223774795,0.9949748743718593,0.8798558656901145,0.0007142857142857143,1.0,0.9636363636363636,0.22301312925455377,0.27690749304221707,0.3223874101878297,0.6529056430622597
11.9,0.695,0.53,3.4,0.128,7.0,21.0,0.9992,3.17,0.84,12.2,7,0.8,0.9347826086956522,0.4385964912280702,1.0,0.42857142857142855,0.6641120459609313,0.529480789003592,0.7077826725403817,0.8933261860091128,1.0,0.5243788088686382,0.9949748743718593,0.8174244621199944,0.0,1.0,0.9272727272727274,0.23792571858538145,0.2661482291792872,0.30176069149203477,0.80879621838623
8.9,0.43,0.45,1.9,0.052,6.0,16.0,0.9948,3.35,0.7,12.5,6,0.8,1.0,0.6842105263157895,1.0,0.38095238095238093,0.6035712596976333,0.46610370232241305,0.06314243759177685,0.6580005360493165,1.0,0.5930402392671696,0.9984326018808778,0.9288903257060497,0.006243496357960458,1.0,0.9454545454545455,0.23075472827449114,0.26603599365608105,0.31893065042135915,0.7188307699147569
7.8,0.43,0.32,2.8,0.08,29.0,58.0,0.9974,3.31,0.64,10.3,5,0.7,0.9347826086956522,0.7159763313609467,0.6666666666666666,0.8571428571428571,0.561499306096823,0.4987563798511858,0.0,0.6349504154382203,0.8571428571428571,0.5605779053696858,0.9985315712187959,0.9005093838801707,0.0054466230936819175,0.9941262848751835,0.9636363636363636,0.23937624397859605,0.280444127481456,0.32075150781033135,0.7628500216639911
12.4,0.49,0.58,3.0,0.103,28.0,99.0,1.0008,3.16,1.0,11.5,6,0.5,0.9565217391304348,0.4891518737672583,0.6666666666666666,0.6666666666666666,0.7159868817357933,0.5862468706903967,0.06314243759177685,0.6580005360493165,1.0,0.5116983897782947,0.9984326018808778,0.8139176742957971,0.001040582726326743,1.0,0.8727272727272728,0.23087152619549128,0.26074190459819424,0.29282106287051146,0.7367595937809215
12.5,0.28,0.54,2.3,0.082,12.0,29.0,0.9997,3.11,1.36,9.8,7,0.8,0.9782608695652174,0.9420654911838791,1.0,0.47619047619047616,0.7923180704206703,0.6331874703323472,0.7077826725403817,0.8933261860091128,1.0,0.6450444967854002,0.9949748743718593,0.8861326582516625,0.0007142857142857143,1.0,0.890909090909091,0.19157341693153945,0.24522660086580778,0.26959327353866924,0.7935731670867933
12.2,0.34,0.5,2.4,0.066,10.0,21.0,1.0,3.12,1.18,9.2,6,0.4,0.9565217391304348,0.5491183879093199,1.0,0.6666666666666666,0.5385441389505032,0.4116128752868936,0.06314243759177685,0.6580005360493165,1.0,0.5935455683218502,0.9984326018808778,0.8898963434424207,0.001040582726326743,1.0,0.8727272727272728,0.23544162984693917,0.25035327637930754,0.28388345614420935,0.5904761587976819
10.6,0.42,0.48,2.7,0.065,5.0,18.0,0.9972,3.21,0.87,11.3,6,0.4,0.8913043478260869,0.4891518737672583,0.6666666666666666,0.7619047619047619,0.607814991030113,0.4664822020168271,0.06314243759177685,0.6580005360493165,0.16666666666666666,0.49681282511057323,0.9952978056426333,0.8946884930998791,0.0,0.9968652037617555,0.9454545454545455,0.2295330547838981,0.2709289999523773,0.3070436240454483,0.763616754741744
10.9,0.39,0.47,1.8,0.118,6.0,14.0,0.9982,3.3,0.75,9.8,6,0.4,0.782608695652174,0.5491183879093199,1.0,0.6190476190476191,0.5287973028358808,0.4263447927796894,0.06314243759177685,0.6580005360493165,1.0,0.0,0.9968652037617555,0.8732128536469788,0.001040582726326743,0.9968652037617555,0.9636363636363636,0.23199121098142583,0.26319859684277813,0.312932701855497,0.44337425691676113
10.9,0.39,0.47,1.8,0.118,6.0,14.0,0.9982,3.3,0.75,9.8,6,0.4,0.782608695652174,0.5491183879093199,1.0,0.6190476190476191,0.5287973028358808,0.4263447927796894,0.06314243759177685,0.6580005360493165,1.0,0.0,0.9968652037617555,0.8732128536469788,0.0,0.9968652037617555,0.9636363636363636,0.23199121098142583,0.26319859684277813,0.312932701855497,0.39931254484442
11.9,0.57,0.5,2.6,0.082,6.0,32.0,1.0006,3.12,0.78,10.7,6,0.6,0.04347826086956519,0.4891518737672583,0.6666666666666666,0.9047619047619048,0.5866384061203944,0.442111616143703,0.06314243759177685,0.6580005360493165,0.6666666666666666,0.5653445413281796,0.9984326018808778,0.9162854820057871,0.002081165452653486,1.0,0.9454545454545455,0.23338388822789477,0.261349758646819,0.3062951593860685,0.5348646983998446
7.0,0.685,0.0,1.9,0.067,40.0,63.0,0.9979,3.6,0.81,9.9,5,0.4,0.6304347826086957,0.5415617128463477,1.0,0.5714285714285714,0.4207680814382586,0.37373162487393236,0.0,0.6349504154382203,0.0,0.29241833121252225,0.9941262848751835,0.8292334118819816,0.0,0.9955947136563876,0.9454545454545455,0.22097026604068856,0.26152372050959644,0.3081021910478607,0.45242413344909316
6.6,0.815,0.02,2.7,0.072,17.0,34.0,0.9955,3.58,0.89,12.3,7,0.7,0.3913043478260869,0.4385964912280702,1.0,0.47619047619047616,0.904042478338522,0.6960383246894739,0.7077826725403817,0.8933261860091128,1.0,0.615866097814231,0.9949748743718593,0.8970418355498033,0.0014285714285714286,1.0,0.9272727272727274,0.22509424921253463,0.26188280276413783,0.30317451381609634,0.8183899392404699
13.8,0.49,0.67,3.0,0.093,6.0,15.0,0.9986,3.02,0.93,12.0,6,0.6,0.8913043478260869,0.6842105263157895,1.0,0.38095238095238093,0.6797375237642176,0.5204480810545502,0.06314243759177685,0.6580005360493165,1.0,0.5685511786406338,0.9984326018808778,0.8745897089457839,0.001040582726326743,1.0,0.8545454545454547,0.20659265954165565,0.2517682138918218,0.2848782826828222,0.8466115012465605
9.6,0.56,0.31,2.8,0.089,15.0,46.0,0.9979,3.11,0.92,10.0,6,0.6,0.9347826086956522,0.5491183879093199,1.0,0.47619047619047616,0.5393597274467512,0.46890999032968905,0.06314243759177685,0.6580005360493165,0.5,0.43316614874297266,0.9952978056426333,0.8693495519978407,0.003121748178980229,1.0,0.9454545454545455,0.23845252138729997,0.2797495203170182,0.31344438653399626,0.4917685561538959
9.1,0.785,0.0,2.6,0.093,11.0,28.0,0.9994,3.36,0.86,9.4,6,0.6,0.8695652173913043,0.5491183879093199,1.0,0.42857142857142855,0.5953833908949395,0.5258422254276838,0.06314243759177685,0.6580005360493165,0.0,0.09005631724075003,0.9968652037617555,0.8716628536549255,0.0,0.9984326018808778,0.9272727272727274,0.22097026604068856,0.2668774780259033,0.31902271523616244,0.539541658443218
10.7,0.67,0.22,2.7,0.107,17.0,34.0,1.0004,3.28,0.98,9.9,6,0.5,0.9347826086956522,0.5491183879093199,1.0,0.47619047619047616,0.521092417457,0.4661541648787836,0.06314243759177685,0.6580005360493165,1.0,0.5023694896840487,0.9984326018808778,0.8276078016881842,0.0,1.0,0.9454545454545455,0.23842301396393054,0.2708118266039907,0.30556446725645725,0.6011635958547894
9.1,0.795,0.0,2.6,0.096,11.0,26.0,0.9994,3.35,0.83,9.4,6,0.6,0.8695652173913043,0.5491183879093199,1.0,0.42857142857142855,0.593381750796142,0.5209877016060347,0.06314243759177685,0.6580005360493165,0.5,0.09132653352919917,0.9968652037617555,0.8733761002264873,0.0,0.9984326018808778,0.9272727272727274,0.22097026604068856,0.26558572330113694,0.31902271523616244,0.5117838798888888
7.7,0.665,0.0,2.4,0.09,8.0,19.0,0.9974,3.27,0.73,9.3,5,0.7,1.0,0.5415617128463477,1.0,0.47619047619047616,0.5359057351619548,0.47026912069684823,0.0,0.6349504154382203,0.5,0.40876222218917224,0.9970631424375918,0.9065236381520165,0.0010893246187363835,0.9985315712187959,0.9454545454545455,0.22097026604068856,0.2622819085311168,0.3080537928022756,0.5208855759222968
13.5,0.53,0.79,4.8,0.12,23.0,77.0,1.0018,3.18,0.77,13.0,5,1.0,0.9782608695652174,0.9736842105263158,1.0,0.2857142857142857,0.7763119099305428,0.627454639133506,0.0,0.6349504154382203,0.5,0.5749984971718577,0.9985315712187959,0.747343224573767,0.0,0.9985315712187959,0.7636363636363636,0.21239103620437128,0.2552064654656054,0.3050869818537722,0.7272522476051098
6.1,0.21,0.4,1.4,0.066,40.5,165.0,0.9912,3.25,0.59,11.9,6,0.5,0.9565217391304348,0.3897058823529411,1.0,0.3333333333333333,0.7411468910549678,0.6073987880139594,0.06314243759177685,0.6580005360493165,0.6666666666666666,0.5019196337187429,0.9984326018808778,0.7741808951523479,0.002081165452653486,0.9984326018808778,0.7454545454545456,0.16355501805164366,0.24415091011507392,0.3212124715159222,0.558191229804787
6.7,0.75,0.01,2.4,0.078,17.0,32.0,0.9955,3.55,0.61,12.8,6,0.5,0.8260869565217391,0.3897058823529411,1.0,0.5714285714285714,0.45169868240598277,0.3735171682644013,0.06314243759177685,0.6580005360493165,1.0,0.5852517714203666,0.9984326018808778,0.9133699662047378,0.002081165452653486,1.0,0.9454545454545455,0.22299278544415813,0.25845451861045715,0.2872276461488793,0.3662029899337752
11.5,0.41,0.52,3.0,0.08,29.0,55.0,1.0001,3.26,0.88,11.0,5,1.0,1.0,0.7159763313609467,0.6666666666666666,0.7619047619047619,0.719395236708695,0.5475503552752207,0.0,0.6349504154382203,1.0,0.6435969369521041,0.9985315712187959,0.8807501759032521,0.008714596949891068,1.0,0.9272727272727274,0.23937624397859605,0.272134636202704,0.3028575442262877,0.9010965596271039
10.5,0.42,0.66,2.95,0.116,12.0,29.0,0.997,3.24,0.75,11.7,7,0.5,0.3913043478260869,0.4385964912280702,1.0,0.47619047619047616,0.5794258163756207,0.4491501948898977,0.7077826725403817,0.8933261860091128,0.75,0.5816791290718732,0.9949748743718593,0.8867087564607499,0.0014285714285714286,0.9949748743718593,0.9454545454545455,0.23777777777777773,0.27283661402426396,0.3044892657229942,0.4495285512147438
11.9,0.43,0.66,3.1,0.109,10.0,23.0,1.0,3.15,0.85,10.4,7,0.7,1.0,0.8500986193293886,0.6666666666666666,0.5714285714285714,0.6046370803422463,0.47040730589857577,0.7077826725403817,0.8933261860091128,0.0,0.4427170652058945,0.9899497487437185,0.8637531351417989,0.0,1.0,0.9090909090909092,0.23777777777777773,0.2600573690362608,0.30433256443995405,0.5956540206820947
12.6,0.38,0.66,2.6,0.088,10.0,41.0,1.001,3.17,0.68,9.8,6,0.6,1.0,0.5491183879093199,1.0,0.5714285714285714,0.6098697695176659,0.4592818128931917,0.06314243759177685,0.6580005360493165,0.5,0.48395137786494424,0.9968652037617555,0.8814475556872616,0.002081165452653486,0.9968652037617555,0.890909090909091,0.22721740518135736,0.2507380661989461,0.2711963575564435,0.532615539621149
8.2,0.7,0.23,2.0,0.099,14.0,81.0,0.9973,3.19,0.7,9.4,5,0.6,1.0,0.5415617128463477,1.0,0.5714285714285714,0.3860823769391658,0.3402370910163983,0.0,0.6349504154382203,1.0,0.5607130534086132,0.9985315712187959,0.9079845538136148,0.0032679738562091504,0.9955947136563876,0.9454545454545455,0.23553948868296198,0.26995148147583636,0.3074527445808328,0.49698016963133274
8.6,0.45,0.31,2.6,0.086,21.0,50.0,0.9982,3.37,0.91,9.9,6,0.6,0.6521739130434783,0.5491183879093199,1.0,0.5238095238095238,0.53079721876382,0.4632409876013984,0.06314243759177685,0.6580005360493165,0.0,0.4908229824607804,0.9952978056426333,0.8219760760761008,0.0,0.9984326018808778,0.9636363636363636,0.23904530955959646,0.28385800894030544,0.3183402266010962,0.47551700358452587
11.9,0.58,0.66,2.5,0.072,6.0,37.0,0.9992,3.05,0.56,10.0,5,0.8,0.8260869565217391,0.2577903682719547,0.6666666666666666,0.5238095238095238,0.6734595846056628,0.5720472681793478,0.0,0.6349504154382203,0.5,0.39581713907673344,0.9970631424375918,0.8876952131531338,0.0,0.9985315712187959,0.9272727272727274,0.23338388822789477,0.2552331194886627,0.3018710883954279,0.4490011204607911
12.5,0.46,0.63,2.0,0.071,6.0,15.0,0.9988,2.99,0.87,10.2,5,0.7,1.0,0.5415617128463477,1.0,0.5714285714285714,0.6615195786514998,0.5323034019614576,0.0,0.6349504154382203,1.0,0.5505394846501295,0.9985315712187959,0.885133102176256,0.0010893246187363835,1.0,0.9454545454545455,0.22880675400798398,0.25165331886420894,0.28785326143640405,0.8956236241064617
12.8,0.615,0.66,5.8,0.083,7.0,42.0,1.0022,3.07,0.73,10.0,7,0.9,0.9565217391304348,0.9420654911838791,1.0,0.23809523809523808,0.730569434897187,0.573875618148238,0.7077826725403817,0.8933261860091128,1.0,0.0,0.9899497487437185,0.827800931082385,0.0,0.9949748743718593,0.8545454545454547,0.20758911566250174,0.25323786390690306,0.30371925008752054,0.5870426989505516
10.0,0.42,0.5,3.4,0.107,7.0,21.0,0.9979,3.26,0.93,11.8,6,0.8,0.8913043478260869,0.6842105263157895,1.0,0.38095238095238093,0.687405431724716,0.5568270276585887,0.06314243759177685,0.6580005360493165,0.6666666666666666,0.5901009793880003,0.9984326018808778,0.9122089563306592,0.002081165452653486,1.0,0.9272727272727274,0.2373749779129369,0.2737796597697433,0.30243454045434237,0.8763655590137076
12.8,0.615,0.66,5.8,0.083,7.0,42.0,1.0022,3.07,0.73,10.0,7,0.9,0.9565217391304348,0.9420654911838791,1.0,0.23809523809523808,0.730569434897187,0.573875618148238,0.7077826725403817,0.8933261860091128,1.0,0.0,0.9899497487437185,0.827800931082385,0.0,0.9949748743718593,0.8545454545454547,0.20758911566250174,0.25323786390690306,0.30371925008752054,0.5656486384442713
10.4,0.575,0.61,2.6,0.076,11.0,24.0,1.0,3.16,0.69,9.0,5,0.6,0.9782608695652174,0.5415617128463477,1.0,0.5238095238095238,0.6350176582600549,0.5649344769645057,0.0,0.6349504154382203,1.0,0.5492174347110292,0.9985315712187959,0.8672218724255597,0.002178649237472767,1.0,0.9454545454545455,0.22571818664503804,0.26002570207780434,0.30194869669723856,0.7660004265527138
10.3,0.34,0.52,2.8,0.159,15.0,75.0,0.9998,3.18,0.64,9.4,5,0.3,1.0,0.5415617128463477,1.0,0.42857142857142855,0.4484125763788608,0.4020557826924382,0.0,0.6349504154382203,1.0,0.5324567212577918,0.9985315712187959,0.8426181472120452,0.0,0.9970631424375918,0.9090909090909092,0.24132250408091724,0.26436008061442684,0.2938989892759241,0.4337816230053214
9.4,0.27,0.53,2.4,0.074,6.0,18.0,0.9962,3.2,1.13,12.0,7,0.5,0.7608695652173914,0.4385964912280702,1.0,0.3333333333333333,0.7028487457698793,0.5289124369294252,0.7077826725403817,0.8933261860091128,1.0,0.0,0.9899497487437185,0.8919843287138177,0.0,0.9949748743718593,0.9272727272727274,0.22470083069455812,0.2597320819698938,0.3129902684450769,0.3644956122616527
6.9,0.765,0.02,2.3,0.063,35.0,63.0,0.9975,3.57,0.78,9.9,5,0.3,0.6304347826086957,0.5415617128463477,1.0,0.5714285714285714,0.4282465428844343,0.3773352534704506,0.0,0.6349504154382203,0.0,0.26700012879984825,0.9926578560939795,0.8239582525923056,0.0,0.9970631424375918,0.9454545454545455,0.2250428892395475,0.26330514568955243,0.30874399573226796,0.4750054444856864
7.9,0.24,0.4,1.6,0.056,11.0,25.0,0.9967,3.32,0.87,8.7,6,0.3,0.4782608695652174,0.5491183879093199,1.0,0.42857142857142855,0.4791446381379777,0.40505138649978734,0.06314243759177685,0.6580005360493165,0.0,0.4539567004496309,0.9890282131661442,0.8401242181152042,0.0,0.9952978056426333,0.8727272727272728,0.21547034277064606,0.26565305484013246,0.3212124715159222,0.40615555769343614
9.1,0.28,0.48,1.8,0.067,26.0,46.0,0.9967,3.32,1.04,10.6,6,0.7,0.6956521739130435,0.4891518737672583,0.6666666666666666,0.38095238095238093,0.5752764010650309,0.4367871059153604,0.06314243759177685,0.6580005360493165,0.3333333333333333,0.4901099821701045,0.9968652037617555,0.8573425341129672,0.001040582726326743,0.9984326018808778,0.9636363636363636,0.22745104790917073,0.2769886994011652,0.31902271523616244,0.6040061763043643
7.4,0.55,0.22,2.2,0.106,12.0,72.0,0.9959,3.05,0.63,9.2,5,0.3,0.9565217391304348,0.5415617128463477,1.0,0.47619047619047616,0.4315791386379939,0.3845472223572009,0.0,0.6349504154382203,0.0,0.3705649924117618,0.9926578560939795,0.8355991785286213,0.0,0.9941262848751835,0.9272727272727274,0.23417246009548492,0.2619117265023462,0.3015537624569686,0.3468715649365096
14.0,0.41,0.63,3.8,0.089,6.0,47.0,1.0014,3.01,0.81,10.8,6,0.4,0.9565217391304348,0.4891518737672583,0.6666666666666666,0.5714285714285714,0.6743974242720077,0.5173258256037679,0.06314243759177685,0.6580005360493165,0.5,0.4096940843399134,0.9921630094043887,0.8250265198763176,0.0,0.9968652037617555,0.8363636363636365,0.20331341967211533,0.25062020919400907,0.2870962788428535,0.73986310925631
11.5,0.54,0.71,4.4,0.124,6.0,15.0,0.9984,3.01,0.83,11.8,7,0.6,0.9347826086956522,0.4385964912280702,1.0,0.42857142857142855,0.5544870658715462,0.425766749807979,0.7077826725403817,0.8933261860091128,0.5,0.35864511348501493,0.9899497487437185,0.8444591475521627,0.0007142857142857143,0.9949748743718593,0.9272727272727274,0.2266352823725838,0.2644985071278072,0.3128012872180321,0.6418607883762664
11.5,0.45,0.5,3.0,0.078,19.0,47.0,1.0003,3.26,1.11,11.0,6,0.4,0.8913043478260869,0.4891518737672583,0.6666666666666666,0.7619047619047619,0.6171057184939717,0.4677098689996027,0.06314243759177685,0.6580005360493165,0.5,0.5425427796240174,0.9984326018808778,0.8924924958046219,0.0,0.9984326018808778,0.9454545454545455,0.240568341888666,0.2707962558716567,0.29855165238435316,0.5107789992990579
9.4,0.27,0.53,2.4,0.074,6.0,18.0,0.9962,3.2,1.13,12.0,7,0.5,0.7608695652173914,0.4385964912280702,1.0,0.3333333333333333,0.7028487457698793,0.5289124369294252,0.7077826725403817,0.8933261860091128,1.0,0.0,0.9899497487437185,0.8919843287138177,0.0007142857142857143,0.9949748743718593,0.9272727272727274,0.22470083069455812,0.2597320819698938,0.3129902684450769,0.34369505541157763
11.4,0.625,0.66,6.2,0.088,6.0,24.0,0.9988,3.11,0.99,13.3,6,0.8,0.8913043478260869,0.6842105263157895,1.0,0.38095238095238093,0.6455242074967198,0.4713577799457851,0.06314243759177685,0.6580005360493165,1.0,0.6673546300202615,0.9984326018808778,0.9037048482479856,0.001040582726326743,1.0,0.890909090909091,0.21879749931345674,0.25568442911622946,0.3066603124827052,0.734176985586986
8.3,0.42,0.38,2.5,0.094,24.0,60.0,0.9979,3.31,0.7,10.8,6,0.3,0.04347826086956519,0.4891518737672583,0.6666666666666666,0.9047619047619048,0.5263598060726935,0.4289302479271898,0.06314243759177685,0.6580005360493165,0.5,0.5113959743239886,0.9984326018808778,0.8611080156713393,0.0,0.9984326018808778,0.9454545454545455,0.23789454159835674,0.2839358162970211,0.3264711176325476,0.5336563228272271
8.3,0.26,0.42,2.0,0.08,11.0,27.0,0.9974,3.21,0.8,9.4,6,0.3,0.4782608695652174,0.5491183879093199,1.0,0.42857142857142855,0.5251766968570197,0.4310344615780054,0.06314243759177685,0.6580005360493165,0.0,0.0,0.9905956112852664,0.8527724262775684,0.0,0.9905956112852664,0.9636363636363636,0.22318301296671136,0.26760810488564885,0.31298009574200053,0.36199848137674606
13.7,0.415,0.68,2.9,0.085,17.0,43.0,1.0014,3.06,0.8,10.0,6,0.4,0.6521739130434783,0.5491183879093199,1.0,0.5238095238095238,0.6393559533541957,0.47439122433114234,0.06314243759177685,0.6580005360493165,0.0,0.0,0.9921630094043887,0.850117550297493,0.0,0.9952978056426333,0.8363636363636363,0.20827301273924395,0.2518680923129826,0.2872276461488793,0.40493187689037136
