index,true_label,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,label,description_lengths,description_lengths_unnormalized,is_error,L_0,L_1,L_2,L_3,L_4,L_5,L_6,r_min,r_med,relative_position,pseudo_probability,normalized_entropy,description_length_margin,description_length_true_cost,kullback_leibler_divergence
1439,2,6.1,0.25,0.49,7.6,0.052,67.0,226.0,0.9956,3.16,0.47,8.9,2,"[0.08694708 0.08649621 0.07296683 0.0815147  0.10786972 0.10487839
 0.45932706]","[ 28.60926641  28.46091009  24.00917201  26.82178193  35.49369748
  34.50942527 151.13802237]",0,28.60926641,28.46091009,24.00917201,26.82178193,35.49369748,34.50942527,151.13802237,0.8951370968477955,0.4722603231604777,0.0,0.07561049315093527,0.1674458786174714,0.991452132054446,0.07296683068783671,0.5283264504062988
1440,2,7.2,0.26,0.74,13.6,0.05,56.0,162.0,0.998,3.03,0.44,8.8,2,"[0.09864997 0.08899661 0.06988886 0.08074042 0.10460855 0.12070317
 0.43641242]","[ 39.18199486  35.34785239  27.75859616  32.06864124  41.54863476
  47.94112955 173.33516332]",0,39.18199486,35.34785239,27.75859616,32.06864124,41.54863476,47.94112955,173.33516332,0.8655993857485433,0.450841959902168,0.0,0.013758819204392259,0.03847958350574737,0.9891484383815682,0.06988885523939899,0.5049967599645123
1441,2,7.2,0.31,0.24,1.4,0.057,17.0,117.0,0.9928,3.16,0.35,10.5,3,"[0.0850673  0.07492666 0.07349067 0.07040383 0.07255052 0.07499467
 0.54856634]","[ 25.79407807  22.71923674  22.28381638  21.34782356  21.99874467
  22.73985612 166.33609269]",1,25.79407807,22.71923674,22.28381638,21.34782356,21.99874467,22.73985612,166.33609269,1.0,0.47591970521059224,0.006455645174674879,0.838456194564017,0.7633216736452811,0.9978533016781811,0.07349067420269434,0.9327677180593823
1442,2,8.0,0.25,0.49,1.2,0.061,27.0,117.0,0.9938,3.08,0.34,9.4,2,"[0.09203605 0.08077642 0.0788032  0.08022151 0.09383354 0.1031937
 0.47113558]","[ 27.11737208  23.79985291  23.218466    23.63635279  27.64698442
  30.4048467  138.8147275 ]",0,27.11737208,23.79985291,23.218466,23.63635279,27.64698442,30.4048467,138.8147275,0.9823201661146672,0.5132662515194301,0.0,0.5556567052611401,0.5852603231328742,0.9985816970804414,0.0788032043689914,0.7631908122568395
1443,3,7.0,0.18,0.49,5.3,0.04,34.0,125.0,0.9914,3.24,0.4,12.2,4,"[0.09389877 0.0847613  0.08840905 0.06869044 0.06199977 0.06478927
 0.5374514 ]","[ 29.50813835  26.63664464  27.78296507  21.58630027  19.48372285
  20.3603369  168.89667138]",1,29.50813835,26.63664464,27.78296507,21.58630027,19.48372285,20.3603369,168.89667138,1.0,0.44254100057444856,0.014072257061199482,0.9206569472513711,0.4319245893190505,0.9972104989095041,0.0686904438081233,0.9748089401784861
1444,3,7.8,0.43,0.49,13.0,0.033,37.0,158.0,0.9955,3.14,0.35,11.3,2,"[0.13691711 0.11687644 0.11150835 0.11303885 0.12392946 0.11890536
 0.27882442]","[30.42614434 25.97264513 24.77973106 25.11984309 27.53998901 26.42351658
 61.96122695]",1,30.42614434,25.97264513,24.77973106,25.11984309,27.53998901,26.42351658,61.96122695,1.0,0.7646705784296977,0.009147346599423033,0.6871798813486402,0.674550747890713,0.9984695018840274,0.11303884935434769,0.8424530829616349
1445,3,8.3,0.2,0.74,4.45,0.044,33.0,130.0,0.9924,3.25,0.42,12.2,3,"[0.15482505 0.10697305 0.11820707 0.10579022 0.13792752 0.1260412
 0.2502359 ]","[43.73940325 30.22080332 33.39450991 29.88664379 38.96570664 35.60772067
 70.69378728]",0,43.73940325,30.22080332,33.39450991,29.88664379,38.96570664,35.60772067,70.69378728,0.988942731685501,0.7098348982458399,0.0,0.42833999154739144,0.39434937871124537,0.9988171703100891,0.10579021824277313,0.6914209217851491
1446,3,6.3,0.27,0.49,1.2,0.063,35.0,92.0,0.9911,3.38,0.42,12.2,3,"[0.14377898 0.13428371 0.1449549  0.11537352 0.11934467 0.11797665
 0.22428756]","[30.1368852  28.14662354 30.38336396 24.18294085 25.01531554 24.72857187
 47.01193663]",0,30.1368852,28.14662354,30.38336396,24.18294085,25.01531554,24.72857187,47.01193663,0.9779351988523091,0.7825236481096001,0.0,0.5093489231432731,0.5629807645394671,0.9973968685848771,0.11537352300221894,0.7363786257844949
1447,3,7.4,0.16,0.49,1.2,0.055,18.0,150.0,0.9917,3.23,0.47,11.2,3,"[0.12923009 0.11130068 0.11281552 0.10025173 0.10592036 0.10688197
 0.33359965]","[28.53797419 24.57860887 24.913133   22.13866207 23.39046999 23.60282158
 73.66905207]",0,28.53797419,24.57860887,24.913133,22.13866207,23.39046999,23.60282158,73.66905207,0.9464821390300553,0.6685318608934265,0.0,0.40064858480173826,0.5997241266587837,0.9943313687970547,0.10025173079385957,0.6766734186531101
1448,3,7.4,0.16,0.49,1.2,0.055,18.0,150.0,0.9917,3.23,0.47,11.2,3,"[0.12065168 0.1073641  0.11303192 0.10098962 0.10870709 0.11326421
 0.33599137]","[26.43747074 23.52586428 24.76780994 22.1290753  23.82014394 24.81871125
 73.62319174]",0,26.43747074,23.52586428,24.76780994,22.1290753,23.82014394,24.81871125,73.62319174,0.9406275168335441,0.6740052817160127,0.0,0.36889600591684646,0.5888865956978843,0.9936255269813247,0.10098962366390168,0.6601696322108536
1449,3,6.9,0.19,0.49,6.6,0.036,49.0,172.0,0.9932,3.2,0.27,11.5,5,"[0.08548389 0.07548097 0.07316644 0.06364775 0.06392952 0.06318378
 0.57510765]","[ 31.00037449  27.37285866  26.53350352  23.08159088  23.18377421
  22.91333478 208.56038655]",1,31.00037449,27.37285866,26.53350352,23.08159088,23.18377421,22.91333478,208.56038655,1.0,0.4078449145724674,0.0009063224995759616,0.680698885919762,0.5972052702520858,0.9995360318821106,0.06364775053319187,0.8384866164437654
1450,3,7.8,0.43,0.49,13.0,0.033,37.0,158.0,0.9955,3.14,0.35,11.3,2,"[0.13770038 0.12217335 0.11080273 0.11181825 0.12153833 0.11680136
 0.27916559]","[30.81273622 27.33830665 24.79394228 25.02118141 27.19620886 26.13623421
 62.46791309]",1,30.81273622,27.33830665,24.79394228,25.02118141,27.19620886,26.13623421,62.46791309,1.0,0.7553741258332279,0.0060317276121489155,0.6426328577353428,0.6341304404421242,0.9989844811134535,0.11181825192500888,0.815254477619435
1451,2,7.2,0.4,0.49,1.1,0.048,11.0,138.0,0.9929,3.01,0.42,9.3,2,"[0.08935203 0.07443749 0.07210456 0.07671409 0.0830674  0.08283936
 0.52148506]","[ 29.05035775  24.20130385  23.44281717  24.94147958  27.00708174
  26.93294191 169.54653401]",0,29.05035775,24.20130385,23.44281717,24.94147958,27.00708174,26.93294191,169.54653401,0.9686592637458805,0.4662458347646451,0.0,0.4299683202348751,0.557775808295433,0.9976670742792408,0.07210456371224333,0.6922982817448882
1452,3,7.8,0.43,0.49,13.0,0.033,37.0,158.0,0.9955,3.14,0.35,11.3,2,"[0.14607191 0.1226395  0.10955769 0.11089237 0.12085302 0.1138102
 0.27617531]","[33.02484393 27.72709825 24.76948239 25.07123384 27.32319988 25.73091681
 62.43942787]",1,33.02484393,27.72709825,24.76948239,25.07123384,27.32319988,25.73091681,62.43942787,1.0,0.7483393086921097,0.008010403151557488,0.6715951483453988,0.6328606411678962,0.9986653256765132,0.11089236543645205,0.8329182854253924
1453,4,7.6,0.52,0.49,14.0,0.034,37.0,156.0,0.9958,3.14,0.38,11.8,1,"[0.12178218 0.11299828 0.11558159 0.11773909 0.12638579 0.11672678
 0.28878629]","[29.75532276 27.60913206 28.2403182  28.7674654  30.88013549 28.52012683
 70.55982742]",1,29.75532276,27.60913206,28.2403182,28.7674654,30.88013549,28.52012683,70.55982742,1.0,0.8680201904565982,0.07615717050695599,0.9841995596054621,0.758705017374021,0.9974166900272645,0.12638579480015386,0.997487324380871
1454,2,8.3,0.21,0.49,19.8,0.054,50.0,231.0,1.0012,2.99,0.54,9.2,2,"[0.08921158 0.10064772 0.07804104 0.0861734  0.12065425 0.11960962
 0.4056624 ]","[ 37.77463564  42.6170105   33.04472025  36.48818843  51.08832432
  50.64600143 171.76861069]",0,37.77463564,42.6170105,33.04472025,36.48818843,51.08832432,50.64600143,171.76861069,0.9056278667407214,0.5078818437196704,0.0,0.0392472851948954,0.09584491528316652,0.9918676320005934,0.07804103638049162,0.5144367451451024
1455,2,6.9,0.34,0.74,11.2,0.069,44.0,150.0,0.9968,3.0,0.81,9.2,2,"[0.12311585 0.08498272 0.08119341 0.0867116  0.11832555 0.12993403
 0.37573684]","[ 51.15444377  35.31018784  33.73573521  36.02853249  49.16408059
  53.98738408 156.11806688]",0,51.15444377,35.31018784,33.73573521,36.02853249,49.16408059,53.98738408,156.11806688,0.9554108112341494,0.5302100324710414,0.0,0.23553520340096246,0.35709554333316657,0.9962106893478818,0.08119341182611081,0.5956754556534235
1456,3,6.3,0.27,0.49,1.2,0.063,35.0,92.0,0.9911,3.38,0.42,12.2,3,"[0.11044756 0.11623033 0.12537777 0.09871443 0.10179909 0.09931753
 0.34811328]","[27.06033921 28.4771534  30.71833311 24.1856474  24.94140918 24.3334127
 85.28991569]",0,27.06033921,28.4771534,30.71833311,24.1856474,24.94140918,24.3334127,85.28991569,0.9939274731902309,0.6571574777004866,0.0,0.5840022543444154,0.6031261674834815,0.999396891615183,0.09871442577634393,0.7799461012771087
1457,3,8.3,0.2,0.74,4.45,0.044,33.0,130.0,0.9924,3.25,0.42,12.2,1,"[0.15383645 0.10365887 0.1178099  0.10637406 0.12719998 0.14113694
 0.24998381]","[43.40034717 29.24424462 33.23653588 30.01025623 35.88566386 39.81755983
 70.5254466 ]",1,43.40034717,29.24424462,33.23653588,30.01025623,35.88566386,39.81755983,70.5254466,1.0,0.7142187207031258,0.018555942492967204,0.6868873351133852,0.35494379858184844,0.9972848026979273,0.10637406233334464,0.8422740159313666
1458,3,7.1,0.22,0.74,2.7,0.044,42.0,144.0,0.991,3.31,0.41,12.2,3,"[0.1912141  0.11189008 0.11337269 0.09996961 0.12687594 0.1198476
 0.23682997]","[55.64683436 32.56208025 32.99354661 29.09300378 36.92324268 34.8778645
 68.9218947 ]",0,55.64683436,32.56208025,32.99354661,29.09300378,36.92324268,34.8778645,68.9218947,0.8934626889848827,0.6664415922378544,0.0,0.051996096229707134,0.12870159275299087,0.9880795314909739,0.09996961392795868,0.5192492397828203
1459,3,7.9,0.11,0.49,4.5,0.048,27.0,133.0,0.9946,3.24,0.42,10.6,3,"[0.13017126 0.10153283 0.10142157 0.09639521 0.10257975 0.10423292
 0.36366647]","[29.94114478 23.35391958 23.32832818 22.17219849 23.59472568 23.97497685
 83.64819109]",0,29.94114478,23.35391958,23.32832818,22.17219849,23.59472568,23.97497685,83.64819109,0.9504409539324973,0.640071053225432,0.0,0.5068593435779782,0.7104363984593901,0.9949736438637318,0.0963952114531108,0.7349587333908096
1460,3,8.5,0.17,0.74,3.6,0.05,29.0,128.0,0.9928,3.28,0.4,12.4,3,"[0.13352328 0.10249436 0.11331377 0.10119229 0.13028317 0.12776281
 0.29143032]","[41.8689871  32.13922809 35.53187565 31.73093464 40.85298447 40.0626729
 91.38400517]",0,41.8689871,32.13922809,35.53187565,31.73093464,40.85298447,40.0626729,91.38400517,0.9872961027612753,0.6755101278393936,0.0,0.40741549447915415,0.37846654587784,0.9986979221413302,0.10119228567012924,0.6802469977805042
1461,3,6.4,0.145,0.49,5.4,0.048,54.0,164.0,0.9946,3.56,0.44,10.8,3,"[0.11848449 0.10478515 0.1005813  0.09286689 0.0960568  0.09624275
 0.39098264]","[ 32.74953317  28.96298617  27.80102741  25.66873783  26.55044023
  26.60183687 108.06898922]",0,32.74953317,28.96298617,27.80102741,25.66873783,26.55044023,26.60183687,108.06898922,0.9667914206571033,0.6142442889784014,0.0,0.490812420682615,0.6381119814517274,0.9968100901847105,0.09286688881646757,0.725862504171438
1462,3,7.4,0.16,0.49,1.2,0.055,18.0,150.0,0.9917,3.23,0.47,11.2,3,"[0.12923009 0.11130068 0.11281552 0.10025173 0.10592036 0.10688197
 0.33359965]","[28.53797419 24.57860887 24.913133   22.13866207 23.39046999 23.60282158
 73.66905207]",0,28.53797419,24.57860887,24.913133,22.13866207,23.39046999,23.60282158,73.66905207,0.9464821390300553,0.6685318608934265,0.0,0.40064858480173826,0.5997241266587837,0.9943313687970547,0.10025173079385957,0.6766734186531101
1463,3,8.3,0.19,0.49,1.2,0.051,11.0,137.0,0.9918,3.06,0.46,11.0,3,"[0.07465482 0.07049127 0.07243208 0.0667063  0.07154893 0.07216071
 0.57200589]","[ 27.41802708  25.88890344  26.60169469  24.49881907  26.27734461
  26.50202679 210.07715088]",0,27.41802708,25.88890344,26.60169469,24.49881907,26.27734461,26.50202679,210.07715088,0.9463057840913208,0.42884440117038264,0.0,0.4216056930852409,0.6770252881569153,0.9962150265297831,0.06670629656212385,0.6878044550816778
1464,5,8.0,0.44,0.49,9.1,0.031,46.0,151.0,0.9926,3.16,0.27,12.7,5,"[0.13204583 0.12720567 0.13482574 0.116478   0.11124731 0.10663239
 0.27156506]","[32.81699744 31.61408753 33.50788222 28.94796842 27.64799784 26.50106341
 67.49134119]",0,32.81699744,31.61408753,33.50788222,28.94796842,27.64799784,26.50106341,67.49134119,0.9585165465652932,0.7161601964160356,0.0,0.2922362416291304,0.40480987920785205,0.995385077396336,0.10663238747828117,0.6221444000990842
1465,2,7.0,0.2,0.74,0.8,0.044,19.0,163.0,0.9931,3.46,0.53,10.2,2,"[0.10360865 0.08029586 0.07709433 0.07801965 0.09773326 0.10355896
 0.45968929]","[ 39.74159545  30.79941208  29.57138991  29.92631641  37.48794857
  39.72253448 176.32490475]",0,39.74159545,30.79941208,29.57138991,29.92631641,37.48794857,39.72253448,176.32490475,0.9881399870226081,0.5012061590853191,0.0,0.4986308151646869,0.5125390220419724,0.9990746859642705,0.07709433400930162,0.7302822051394254
1466,3,6.9,0.19,0.49,6.6,0.036,49.0,172.0,0.9932,3.2,0.27,11.5,5,"[0.15047612 0.12772321 0.12345191 0.10791621 0.10955581 0.10534476
 0.27553199]","[32.21770754 27.34619369 26.43168613 23.10541293 23.45645901 22.55485249
 58.99280915]",1,32.21770754,27.34619369,26.43168613,23.10541293,23.45645901,22.55485249,58.99280915,1.0,0.7258255995259782,0.015109531116745454,0.7133528322038845,0.5646166229643358,0.9974285508091527,0.10791620876908897,0.8584714496574021
1467,4,7.1,0.25,0.49,3.0,0.03,30.0,96.0,0.9903,3.13,0.39,12.3,4,"[0.15070945 0.13657882 0.15363483 0.11875444 0.10813581 0.11310686
 0.21907979]","[29.51362867 26.74640903 30.08650933 23.25583738 21.17637763 22.14986513
 42.90268227]",0,29.51362867,26.74640903,30.08650933,23.25583738,21.17637763,22.14986513,42.90268227,0.9560499580813453,0.7274816946701319,0.0,0.3364061345732646,0.4331205063173602,0.9950289486253305,0.10813581183952618,0.6437384656294672
1468,2,6.5,0.24,0.24,1.6,0.046,15.0,60.0,0.9928,3.19,0.39,9.8,1,"[0.10659667 0.10553094 0.11585626 0.11003263 0.10863096 0.11426472
 0.33908782]","[22.34674111 22.12332187 24.28790482 23.06704969 22.77320473 23.95425785
 71.08578026]",1,22.34674111,22.12332187,24.28790482,23.06704969,22.77320473,23.95425785,71.08578026,1.0,0.7862268648706227,0.04420903322938296,0.9615562262348635,0.8078054144650744,0.9989342630508036,0.11585626011993984,0.9909965757004501
1469,2,7.2,0.4,0.49,1.1,0.048,11.0,138.0,0.9929,3.01,0.42,9.3,2,"[0.08153204 0.06903786 0.06658462 0.07142628 0.07609284 0.07574923
 0.55957713]","[ 28.66710156  24.27407933  23.4115062   25.11385926  26.75464932
  26.63383377 196.75030122]",0,28.66710156,24.27407933,23.4115062,25.11385926,26.75464932,26.63383377,196.75030122,0.9644652586309043,0.42800633871936933,0.0,0.4064348229465585,0.5573168714768428,0.9975467575295903,0.0665846167803758,0.6797279214225335
1470,4,7.6,0.52,0.49,14.0,0.034,37.0,156.0,0.9958,3.14,0.38,11.8,2,"[0.12973682 0.12070586 0.11338249 0.11528735 0.12289415 0.11371749
 0.28427585]","[32.2074946  29.96553651 28.14749226 28.62037815 30.50878508 28.23065578
 70.57220181]",1,32.2074946,29.96553651,28.14749226,28.62037815,30.50878508,28.23065578,70.57220181,1.0,0.8406794813461506,0.05565843219648728,0.9665287681478142,0.7072269064421353,0.9996650043596894,0.12289414869612462,0.9926153111345238
1471,3,7.8,0.43,0.49,13.0,0.033,37.0,158.0,0.9955,3.14,0.35,11.3,2,"[0.10870172 0.09325199 0.08314623 0.08477987 0.09213297 0.08536719
 0.45262004]","[ 32.25196184  27.66800638  24.66961021  25.1543132   27.33598959
  25.32857274 134.2930445 ]",1,32.25196184,27.66800638,24.66961021,25.1543132,27.33598959,25.32857274,134.2930445,1.0,0.5557998292346771,0.004421527140933552,0.726657912020001,0.6405538830939751,0.9983663615030117,0.08477986572523634,0.866599432197599
1472,2,7.8,0.21,0.49,1.35,0.052,6.0,48.0,0.9911,3.15,0.28,11.4,1,"[0.10484283 0.09732165 0.11432528 0.1004571  0.10556781 0.10304023
 0.37444509]","[ 30.98606669  28.76319628  33.788584    29.68987312  31.20033312
  30.45331177 110.6664162 ]",1,30.98606669,28.76319628,33.788584,29.68987312,31.20033312,30.45331177,110.6664162,1.0,0.7744962017741204,0.06135763312904247,0.9963149999737648,0.6330548937088524,0.9968645447572063,0.11432528393541593,0.9996916971264844
1473,3,7.0,0.2,0.49,5.9,0.038,39.0,128.0,0.9938,3.21,0.48,10.8,4,"[0.09266186 0.07617269 0.06807957 0.0622219  0.06207702 0.06647795
 0.57230901]","[ 28.00974213  23.02540977  20.57902852  18.80837914  18.76458317
  20.09489158 172.99703549]",1,28.00974213,23.02540977,20.57902852,18.80837914,18.76458317,20.09489158,172.99703549,1.0,0.39810209152439713,0.0002839607964531777,0.6009684212506393,0.6103624408536849,0.9998551141168033,0.06222190359518494,0.7900829072250231
1474,1,6.9,0.25,0.24,3.6,0.057,13.0,85.0,0.9942,2.99,0.48,9.5,1,"[0.07697527 0.07180813 0.07340697 0.07372792 0.07979439 0.08534394
 0.53894339]","[ 23.49278999  21.91578371  22.40374786  22.50170288  24.35318449
  26.04690147 164.48509293]",0,23.49278999,21.91578371,22.40374786,22.50170288,24.35318449,26.04690147,164.48509293,0.9782195303202176,0.4641807220260317,0.0,0.5968577747661616,0.7218553979837059,0.9984011617832738,0.07180812882473847,0.7876201019310577
1475,3,7.2,0.08,0.49,1.3,0.05,18.0,148.0,0.9945,3.46,0.44,10.2,3,"[0.10443599 0.0815183  0.08205431 0.07892551 0.08249348 0.08383697
 0.48673544]","[ 34.14396583  26.65132843  26.82656934  25.80365022  26.97015078
  27.40938812 159.13170862]",0,34.14396583,26.65132843,26.82656934,25.80365022,26.97015078,27.40938812,159.13170862,0.968193772659602,0.5141311121221058,0.0,0.5652905986873809,0.74502243212305,0.9974072104754355,0.07892550875637508,0.7688584912967511
1476,2,7.1,0.85,0.49,8.7,0.028,40.0,184.0,0.9962,3.22,0.36,10.7,1,"[0.13117147 0.08227489 0.12275254 0.1470526  0.15571334 0.12640501
 0.23463014]","[46.54444313 29.19414615 43.55709642 52.17964919 55.25279609 44.85312854
 83.25536972]",1,46.54444313,29.19414615,43.55709642,52.17964919,55.25279609,44.85312854,83.25536972,1.0,0.8395752080047169,0.2656793413330123,0.9999994215715824,6.197997257652244e-06,0.959522357371271,0.12275253688766342,0.9999999989980906
1477,3,7.6,0.51,0.24,1.2,0.04,10.0,104.0,0.992,3.05,0.29,10.8,1,"[0.07437223 0.06537364 0.07944479 0.08056811 0.07445761 0.07001735
 0.55576627]","[ 28.00240449  24.61428379  29.91231142  30.33525876  28.03455377
  26.36272115 209.2554223 ]",1,28.00240449,24.61428379,29.91231142,30.33525876,28.03455377,26.36272115,209.2554223,1.0,0.5257688496422931,0.030984292103783635,0.997376267991093,0.3511412205365442,0.9953562851987964,0.08056810802884858,0.9998111113502071
1478,3,7.9,0.22,0.24,4.6,0.044,39.0,159.0,0.9927,2.99,0.28,11.5,4,"[0.07804278 0.07898796 0.08012146 0.06970814 0.06549554 0.06690555
 0.56073859]","[ 26.37204983  26.69144134  27.07447175  23.55562443  22.13211269
  22.60857982 189.48358688]",1,26.37204983,26.69144134,27.07447175,23.55562443,22.13211269,22.60857982,189.48358688,1.0,0.44958881047148774,0.00850612010967608,0.8728167537857215,0.5406097099195899,0.9985899913058898,0.06970813546255726,0.9514327475933078
1479,3,7.7,0.16,0.49,2.0,0.056,20.0,124.0,0.9948,3.32,0.49,10.7,3,"[0.12664922 0.1043262  0.1080945  0.10308889 0.11507508 0.12105291
 0.3217132 ]","[27.15607606 22.36958347 23.17758131 22.10427941 24.67435401 25.95611751
 68.98161771]",0,27.15607606,22.36958347,23.17758131,22.10427941,24.67435401,25.95611751,68.98161771,0.9881399641909319,0.689626128128155,0.0,0.5481285638531306,0.6128576471098199,0.9987626875142522,0.10308888941409387,0.7587824030409281
1480,3,7.2,0.08,0.49,1.3,0.05,18.0,148.0,0.9945,3.46,0.44,10.2,3,"[0.11464482 0.088049   0.08950869 0.0858134  0.09030227 0.09169195
 0.43998986]","[ 34.27281313  26.32205164  26.75842324  25.65372234  26.99566235
  27.41110383 131.53398316]",0,34.27281313,26.32205164,26.75842324,25.65372234,26.99566235,27.41110383,131.53398316,0.9746095285384597,0.5632114609200081,0.0,0.5609970312333059,0.7307792861551122,0.9977643943520741,0.08581339551270209,0.766328990097301
1481,3,6.6,0.25,0.24,1.7,0.048,26.0,124.0,0.9942,3.37,0.6,10.1,4,"[0.09875896 0.09675804 0.09174847 0.08553334 0.08158996 0.08567249
 0.45993874]","[ 23.52476458  23.04813724  21.85483807  20.37436968  19.43504233
  20.40751793 109.55917765]",1,23.52476458,23.04813724,21.85483807,20.37436968,19.43504233,20.40751793,109.55917765,1.0,0.5612014467062768,0.010422594864897692,0.7944507144388604,0.6318958246604209,0.996056623938138,0.08553333581912499,0.9074125577913856
1482,3,6.7,0.16,0.49,2.4,0.046,57.0,187.0,0.9952,3.62,0.81,10.4,5,"[0.10385528 0.1019924  0.10484188 0.09469641 0.09581128 0.09257147
 0.40623129]","[ 36.78855979  36.12867501  37.1380409   33.54422205  33.93914047
  32.79150495 143.8989355 ]",1,36.78855979,36.12867501,37.1380409,33.54422205,33.93914047,32.79150495,143.8989355,1.0,0.6276109649129036,0.006774678311496877,0.7460910586814391,0.5855074685581197,0.9978750555916412,0.09469640994988761,0.8784268907128283
1483,1,6.9,0.25,0.24,3.6,0.057,13.0,85.0,0.9942,2.99,0.48,9.5,1,"[0.06593917 0.06248792 0.06249922 0.06285628 0.06852782 0.07058688
 0.60710271]","[ 23.65751299  22.41928001  22.4233338   22.55143933  24.58626399
  25.32500971 217.81499822]",0,23.65751299,22.41928001,22.4233338,22.55143933,24.58626399,25.32500971,217.81499822,0.9998192155084531,0.3999175190946199,0.0,0.6998153721453431,0.7550712033842553,0.9999887011136975,0.0624879176812842,0.8501882256081098
1484,0,7.5,0.32,0.24,4.6,0.053,8.0,134.0,0.9958,3.14,0.5,9.1,2,"[0.12557785 0.09389999 0.08902597 0.09651361 0.10613887 0.10883668
 0.38000704]","[28.98929915 21.67655459 20.5513985  22.27990065 24.50186518 25.12464681
 87.7235755 ]",1,28.98929915,21.67655459,20.5513985,22.27990065,24.50186518,25.12464681,87.7235755,1.0,0.8616742736746974,0.12561600690527544,0.9998586730565626,0.4866194040348514,0.9951259712347309,0.12557784577435208,0.9999972077937049
1485,3,7.4,0.28,0.49,1.5,0.034,20.0,126.0,0.9918,2.98,0.39,10.6,4,"[0.12565192 0.12597861 0.12145999 0.11265692 0.11242689 0.11802792
 0.28379774]","[25.1399679  25.20533024 24.30126226 22.53997588 22.49395186 23.61458639
 56.78119165]",1,25.1399679,25.20533024,24.30126226,22.53997588,22.49395186,23.61458639,56.78119165,1.0,0.7617589341700324,0.0013423075254976227,0.6302052537579794,0.7012471814941427,0.9997699676184563,0.11265691983480489,0.8077107463836325
1486,3,6.2,0.15,0.49,0.9,0.033,17.0,51.0,0.9932,3.3,0.7,9.4,1,"[0.11748878 0.10825555 0.11749126 0.10849021 0.11019824 0.112512
 0.32556397]","[31.04843436 28.60839326 31.04908876 28.67040829 29.12178308 29.73323512
 86.03588764]",1,31.04843436,28.60839326,31.04908876,28.67040829,29.12178308,29.73323512,86.03588764,1.0,0.730156069656087,0.0010798839592158682,0.6905571536169379,0.7665188118621802,0.9997653321227907,0.10849021361657858,0.8445204878583787
1487,3,6.7,0.25,0.74,19.4,0.054,44.0,169.0,1.0004,3.51,0.45,9.8,2,"[0.11852377 0.0985975  0.08124955 0.08884148 0.12393013 0.13669224
 0.35216533]","[ 49.86088205  41.47824746  34.18026659  37.37406036  52.13524281
  57.50403903 148.14980668]",1,49.86088205,41.47824746,34.18026659,37.37406036,52.13524281,57.50403903,148.14980668,1.0,0.5850232153843364,0.02802322241056589,0.9606256656615971,0.0880542923327734,0.9924080668235373,0.08884148107853629,0.9906834317960727
1488,3,6.5,0.26,0.74,13.3,0.044,68.0,224.0,0.9972,3.18,0.54,9.5,2,"[0.12260899 0.09616861 0.08149622 0.09657951 0.13772676 0.14653454
 0.31888537]","[ 43.78783718  34.34507881  29.10507035  34.49182436  49.1869083
  52.33246623 113.88480402]",1,43.78783718,34.34507881,29.10507035,34.49182436,49.1869083,52.33246623,113.88480402,1.0,0.641425606063325,0.06353822755452476,0.9954679594417611,0.03173302887578816,0.9853276119951797,0.09657950628652863,0.9995845046242248
1489,2,7.9,0.16,0.74,17.85,0.037,52.0,187.0,0.9998,2.99,0.41,9.3,2,"[0.10985913 0.09235729 0.07549858 0.0851858  0.12757667 0.11769477
 0.39182775]","[ 48.86002397  41.076055    33.57811628  37.88652217  56.73992737
  52.34493803 174.26602173]",0,48.86002397,41.076055,33.57811628,37.88652217,56.73992737,52.34493803,174.26602173,0.8862813041652624,0.4899846498487379,0.0,0.013815891779539125,0.03863620673219848,0.9903127816832734,0.07549858378565912,0.5050176326903463
1490,3,5.6,0.185,0.49,1.1,0.03,28.0,117.0,0.9918,3.55,0.45,10.3,4,"[0.10998944 0.11607302 0.11848373 0.10484772 0.10085083 0.10339212
 0.34636314]","[27.77653386 29.31287214 29.92166646 26.47805443 25.46868552 26.11045993
 87.46992271]",1,27.77653386,29.31287214,29.92166646,26.47805443,25.46868552,26.11045993,87.46992271,1.0,0.7027701838106705,0.016279818850881214,0.8198766133008727,0.6337723400464019,0.9974587035839454,0.1048477218452154,0.9222230855615741
1491,2,7.5,0.2,0.49,1.3,0.031,8.0,97.0,0.9918,3.06,0.62,11.1,4,"[0.12035545 0.11451892 0.12271068 0.10892286 0.1079008  0.10963114
 0.31596016]","[27.58814204 26.25027949 28.12801482 24.96753892 24.73326011 25.12989314
 72.42508751]",1,27.58814204,26.25027949,28.12801482,24.96753892,24.73326011,25.12989314,72.42508751,1.0,0.8392489087177718,0.07118105753122851,0.987906854375664,0.7212968751163331,0.9989779402099127,0.12271068357613282,0.9982901980805687
1492,2,8.0,0.3,0.49,9.4,0.046,47.0,188.0,0.9964,3.14,0.48,10.0,2,"[0.06836724 0.05969458 0.04928347 0.05371678 0.06500082 0.06467431
 0.6392628 ]","[ 28.27559506  24.68872176  20.38285094  22.21639981  26.8832948
  26.74825475 264.38883122]",0,28.27559506,24.68872176,20.38285094,22.21639981,26.8832948,26.74825475,264.38883122,0.9174686768964181,0.3110294107692229,0.0,0.15033229055868058,0.24738667069142425,0.9955666827076949,0.04928346716975181,0.5584884012231681
