index,true_label,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_Federal-gov,workclass_Local-gov,workclass_Private,workclass_Self-emp-inc,workclass_Self-emp-not-inc,workclass_State-gov,education_10th,education_11th,education_12th,education_1st-4th,education_5th-6th,education_7th-8th,education_9th,education_Assoc-acdm,education_Assoc-voc,education_Bachelors,education_Doctorate,education_HS-grad,education_Masters,education_Prof-school,education_Some-college,marital-status_Divorced,marital-status_Married-civ-spouse,marital-status_Married-spouse-absent,marital-status_Never-married,marital-status_Separated,marital-status_Widowed,occupation_Adm-clerical,occupation_Craft-repair,occupation_Exec-managerial,occupation_Farming-fishing,occupation_Handlers-cleaners,occupation_Machine-op-inspct,occupation_Other-service,occupation_Prof-specialty,occupation_Protective-serv,occupation_Sales,occupation_Tech-support,occupation_Transport-moving,relationship_Husband,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife,race_Amer-Indian-Eskimo,race_Asian-Pac-Islander,race_Black,race_White,sex_Female,sex_Male,native-country_Cambodia,native-country_China,native-country_Columbia,native-country_Mexico,native-country_Nicaragua,native-country_Philippines,native-country_Puerto-Rico,native-country_United-States,label,description_lengths,description_lengths_unnormalized,is_error,L_0,L_1,L_2,L_3,r_min,r_med,relative_position,pseudo_probability,normalized_entropy,description_length_margin,description_length_true_cost,kullback_leibler_divergence
30,0,57.0,79539.0,9.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.06868129 0.1831393  0.23713394 0.51104547],[ 27.33841816  72.898143    94.39057477 203.42038026],0,27.33841816,72.898143,94.39057477,203.42038026,0.37502214781554827,0.2212388498560645,0.0,0.0,5.375124659140358e-19,0.8855419943931053,0.06868129318229906,0.5000000806192579
31,0,79.0,103684.0,9.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.09768614 0.20498453 0.22400688 0.47332244],[ 30.48043652  63.96012605  69.89556037 147.68803881],0,30.48043652,63.96012605,69.89556037,147.68803881,0.47655372811016294,0.3247854644401149,0.0,2.886579864025407e-15,7.194266946591232e-14,0.8927016121375969,0.0976861418325798,0.5000000450599181
32,1,27.0,144063.0,6.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.09863496 0.19046797 0.34897881 0.36191826],[ 43.34291488  83.69686381 153.35088708 159.0368345 ],1,43.34291488,83.69686381,153.35088708,159.0368345,1.0,0.7058447198323224,0.3487992200644156,1.0,8.68027011356434e-17,0.9081669924956602,0.19046796970690996,1.0
33,3,29.0,162298.0,13.0,0.0,0.0,55.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.21053999 0.25915372 0.21869239 0.3116139 ],[28.69115409 35.31594709 29.80211479 42.4649119 ],1,28.69115409,35.31594709,29.80211479,42.4649119,1.0,1.0,0.9999999999273982,0.9999992163988517,0.40909578494885046,0.9918476036694825,0.3116138959274661,0.9999999984474655
34,3,27.0,369188.0,13.0,0.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.14670593 0.18850513 0.17602441 0.48876453],[ 47.20635257  60.65630506  56.6403188  157.27238426],1,47.20635257,60.65630506,56.6403188,157.27238426,1.0,1.0,0.9999999999909145,1.0,0.0006168065855993475,0.970681514551826,0.48876453412176657,1.0
35,0,45.0,26781.0,10.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.16756147 0.17956761 0.21242434 0.44044659],[ 55.08409722  59.03099167  69.83230131 144.79225814],0,55.08409722,59.03099167,69.83230131,144.79225814,0.9331386050060382,0.6038696857485781,0.0,0.018948985293350096,0.06775230079564994,0.9879938593658593,0.16756146542707723,0.5068995616823245
36,1,37.0,176949.0,4.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,[0.10359384 0.09341419 0.34138213 0.46160985],[ 26.26191303  23.6812866   86.5432548  117.02199852],0,26.26191303,23.6812866,86.5432548,117.02199852,0.9017350172489801,0.3091186343518726,0.0,0.07039572617470669,0.18369934549759898,0.989820353522891,0.0934141892482666,0.5263035765786701
37,1,33.0,171892.0,12.0,0.0,0.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.05579004 0.12032224 0.29532301 0.52856472],[ 24.78953941  53.46354042 131.22273718 234.8604987 ],1,24.78953941,53.46354042,131.22273718,234.8604987,1.0,0.41033970999840164,0.1364967395149534,0.9999999999996476,7.543267021771232e-12,0.9354677977105752,0.12032223910046805,1.0
38,0,27.0,292472.0,10.0,0.0,1876.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,[0.159327   0.11891013 0.27535447 0.4464084 ],[ 98.07494475  73.19603088 169.49653657 274.7900774 ],1,98.07494475,73.19603088,169.49653657,274.7900774,1.0,0.5685694721869943,0.12341095533001456,0.9999999999843243,2.9262783620438156e-10,0.9595831254617032,0.1593270010911107,0.9999999999999998
39,0,38.0,26987.0,9.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.07819292 0.09176168 0.32682636 0.50321904],[ 23.26674799  27.30420893  97.24903598 149.73567938],0,23.26674799,27.30420893,97.24903598,149.73567938,0.8521304553740048,0.25447707795681246,0.0,0.017336358543909358,0.06310583508881472,0.9864312418948371,0.0781929237363951,0.5063073200913021
40,1,29.0,199118.0,10.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,[0.16846777 0.09889789 0.31749028 0.41514405],[ 96.30952809  56.53787411 181.50260684 237.32924008],0,96.30952809,56.53787411,181.50260684,237.32924008,0.5870434133638267,0.32925645377585844,0.0,0.0,1.531469442477129e-16,0.9304301248625835,0.09889789457450353,0.5000001011177576
41,0,25.0,106889.0,9.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.08887628 0.19698424 0.20098151 0.51315797],[ 25.08885438  55.60661039  56.73499767 144.8591771 ],0,25.08885438,55.60661039,56.73499767,144.8591771,0.4511847459067684,0.29263737702939013,0.0,7.37188088351104e-14,1.69245955946541e-12,0.8918920437192752,0.08887628472938014,0.5000000421138905
42,2,62.0,71467.0,13.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.12221655 0.31144506 0.13207206 0.43426633],[ 29.72991244  75.76088886  32.12732443 105.63790319],1,29.72991244,75.76088886,32.12732443,105.63790319,1.0,0.45650814521620653,0.03158313065964558,0.9166297417959177,0.20697228814431115,0.9901444909684907,0.13207205828569082,0.9729941210238687
43,1,25.0,64671.0,2.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,[0.09161563 0.12258476 0.34354952 0.44225009],[ 69.63831935  93.17837999 261.13677589 336.16044785],1,69.63831935,93.17837999,261.13677589,336.16044785,1.0,0.41913366721110645,0.08832310012079042,0.9999999999402027,1.0585264858044108e-09,0.9690308782339045,0.122584756259057,0.9999999999999982
44,0,25.0,191271.0,9.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,[0.08091069 0.07556415 0.29984347 0.54368169],[ 22.42269032  20.94100878  83.09528449 150.66989813],1,22.42269032,20.94100878,83.09528449,150.66989813,1.0,0.2641006509871895,0.01142136919087544,0.8148264330494143,0.34563251719872645,0.9946534567931044,0.08091069462249008,0.9193130681581333
45,0,19.0,693066.0,8.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.08937209 0.12606725 0.34485585 0.43970481],[ 49.56622885  69.91755986 191.25886026 243.86258822],0,49.56622885,69.91755986,191.25886026,243.86258822,0.7089238947775126,0.29443010162298294,0.0,1.4505383560958762e-09,2.2340800876964984e-08,0.9633048344204669,0.08937208941813496,0.5000001055407387
46,0,44.0,30126.0,10.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.10023332 0.11211649 0.35414839 0.43350179],[20.8629232  23.33632853 73.71371705 90.23061779],0,20.8629232,23.33632853,73.71371705,90.23061779,0.8940105197904493,0.3341977141299647,0.0,0.0777437228532224,0.1970893644194724,0.9881168314107228,0.100233322312256,0.5291570020680034
47,3,43.0,190020.0,13.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.19161501 0.33542894 0.20413369 0.26882236],[29.86312672 52.27647425 31.8141595  41.89586316],1,29.86312672,52.27647425,31.8141595,41.89586316,1.0,1.0,0.5368558366106386,0.9999947936636405,0.2710442715851095,0.9874813122127302,0.2688223569868571,0.9999999761456669
48,0,42.0,242564.0,4.0,0.0,2205.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.11426663 0.13075874 0.29282361 0.46215102],[ 64.92587813  74.29663809 166.38129934 262.59250965],0,64.92587813,74.29663809,166.38129934,262.59250965,0.8738737013978679,0.38702378714853697,0.0,8.517137668262453e-05,0.0006371630403015047,0.9835078835532416,0.11426662801081959,0.5000308081491466
49,3,62.0,189665.0,14.0,15024.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.20207999 0.22977411 0.2039217  0.3642242 ],[ 59.5913699   67.75808929  60.13447174 107.4060755 ],1,59.5913699,67.75808929,60.13447174,107.4060755,1.0,1.0,0.999999999979086,1.0,0.47551496299247004,0.9981582901144292,0.3642241959974031,1.0
50,0,21.0,103205.0,9.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.10417379 0.10808199 0.29078329 0.49696093],[ 22.77623585  23.63071173  63.57595707 108.65399811],0,22.77623585,23.63071173,63.57595707,108.65399811,0.9638404509044449,0.3488638562654907,0.0,0.29849478323928735,0.4397215715961401,0.9960918039488784,0.10417379482775393,0.6251520334244525
51,0,38.0,235379.0,12.0,0.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,[0.16823536 0.15670054 0.34120642 0.33385768],[ 57.79603904  53.83333777 117.21899541 114.69438901],1,57.79603904,53.83333777,117.21899541,114.69438901,1.0,0.6067895225159909,0.06251731728404103,0.9813430117014855,0.06691601665763419,0.988465187693664,0.1682353568822183,0.9968087306055703
52,2,59.0,354037.0,15.0,15024.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.13499662 0.26311601 0.20579455 0.39609282],[ 68.30518836 133.13066288 104.12731835 200.41387364],1,68.30518836,133.13066288,104.12731835,200.41387364,1.0,0.7773601316784556,0.2711565096102881,0.9999999999999998,7.320658379427743e-15,0.9292020646603809,0.2057945508457811,1.0
53,0,36.0,120760.0,14.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,[0.23848119 0.14028202 0.25175455 0.36948224],[109.20991394  64.24065417 115.28830926 169.20044434],1,109.20991394,64.24065417,115.28830926,169.20044434,1.0,0.9394955931943243,0.4284427369446557,1.0,9.60035554765917e-19,0.9018008333462582,0.23848118901857718,1.0
54,1,43.0,192381.0,13.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.06141782 0.21827437 0.31221323 0.40809458],[ 25.47416941  90.53330671 129.49617241 169.26472215],1,25.47416941,90.53330671,129.49617241,169.26472215,1.0,0.8376636283625909,0.45245766192433057,1.0,2.609927938675593e-27,0.843143446080084,0.21827437458973825,1.0
55,0,64.0,161926.0,9.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.21799223 0.21973987 0.2438195  0.3184484 ],[58.69693462 59.16750887 65.65122618 85.74592538],0,58.69693462,59.16750887,65.65122618,85.74592538,0.9920467455875831,0.836279000939147,0.0,0.38484176045964735,0.4838651441602947,0.9982523528841502,0.21799222651445113,0.6684029054711059
56,0,59.0,426001.0,9.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,[0.17728416 0.17973157 0.31604565 0.32693862],[ 98.80594856 100.16996713 176.14201921 182.2130088 ],0,98.80594856,100.16996713,176.14201921,182.2130088,0.9863829587842814,0.6464595143554962,0.0,0.20358795557991005,0.3645231123234649,0.9975525877660011,0.17728416065304273,0.5813732327573538
57,0,23.0,183789.0,9.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.07766298 0.08063052 0.33844713 0.50325937],[ 22.79254234  23.66345715  99.32751339 147.69663643],0,22.79254234,23.66345715,99.32751339,147.69663643,0.9631957914922337,0.25260715769237413,0.0,0.29506398473008066,0.437586597536711,0.9970324575203992,0.0776629778658277,0.623501234796278
58,0,32.0,132601.0,13.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,[0.22016791 0.20669066 0.21715059 0.35599085],[24.04278711 22.57104388 23.71329002 38.87493142],1,24.04278711,22.57104388,23.71329002,38.87493142,1.0,0.8469819585270589,0.09026946648760607,0.8517880132116121,0.6426227341325375,0.9895400671088876,0.2201679050418176,0.9401538195218618
59,0,23.0,442274.0,8.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.07685294 0.15628994 0.40182019 0.36503694],[ 26.47889581  53.84810535 138.44305151 125.76975904],0,26.47889581,53.84810535,138.44305151,125.76975904,0.49173310068017595,0.24975306131051336,0.0,1.2991829834163582e-12,2.658850615782139e-11,0.9205629984991189,0.07685293516155545,0.5000000625609303
60,2,30.0,270889.0,10.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,[0.20203124 0.17923285 0.19118091 0.427555  ],[22.48471278 19.94740582 21.27714436 47.58398466],1,22.48471278,19.94740582,21.27714436,47.58398466,1.0,0.7091112674973693,0.04811516460305425,0.8031100026296614,0.5096442640538382,0.9880519387435946,0.19118091002661336,0.9124991158768865
61,0,60.0,389254.0,9.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,[0.13951998 0.16553107 0.20068877 0.49426018],[22.92642427 27.20066024 32.9779012  81.21861155],0,22.92642427,27.20066024,32.9779012,81.21861155,0.8428627859349761,0.4864260816120064,0.0,0.013773446758816199,0.05264815270559489,0.9739889094369623,0.13951997553696008,0.5050020853737258
