fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_MV,feature_CB,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F1,feature_F2,feature_F3,feature_F4,instance_hardness,comittee_vote
6.8,0.18,0.38,1.4,0.038,35.0,111.0,0.9918,3.32,0.59,11.2,7,0.2,0.971830985915493,0.6662989520132377,0.3333333333333333,0.5357142857142857,0.6642489485535237,0.5429061723067514,0.5996360327570518,0.8427929767251939,0.5,0.4735932297365997,0.9965909090909091,0.8769488620190974,0.00024888003982080636,1.0,0.9545454545454546,0.1933230153570566,0.24201831327304904,0.27545499755905045,0.863433376208272,5
7.0,0.16,0.32,8.3,0.045,38.0,126.0,0.9958,3.21,0.34,9.2,5,0.5,0.971830985915493,0.7641427328111401,0.6666666666666666,0.6071428571428571,0.7284113317076805,0.6106795040689282,0.33712465878070974,0.7397151898734178,1.0,0.0,0.9986273164035689,0.8924982618567708,0.0,0.9993136582017845,0.9242424242424243,0.18701070213175022,0.2337409855216986,0.2610367623148492,0.8435331368236599,8
6.7,0.13,0.29,5.3,0.051,31.0,122.0,0.9944,3.44,0.37,9.7,6,0.4,1.0,0.4482158398607484,0.6666666666666666,0.75,0.5202771223016487,0.38255506216829144,0.0,0.6073397305022459,0.3333333333333333,0.40295452562035305,0.9990900818926297,0.9446936329577896,0.0,0.9995450409463148,0.9242424242424243,0.18007504961657117,0.22844697498168778,0.26797400055541115,0.8001876262120285,4
6.2,0.25,0.25,1.4,0.03,35.0,105.0,0.9912,3.3,0.44,11.1,7,0.6,0.7887323943661972,0.6662989520132377,0.3333333333333333,0.7142857142857143,0.7886939816965928,0.644267249933367,0.5996360327570518,0.8427929767251939,0.5,0.0,0.9977272727272727,0.8888711284065242,0.00024888003982080636,0.9977272727272727,0.9545454545454546,0.1933230153570566,0.23511239152535535,0.2736130612780353,0.8439190921202353,7
5.8,0.26,0.24,9.2,0.044,55.0,152.0,0.9961,3.31,0.38,9.4,5,0.4,0.9154929577464789,0.39186991869918697,1.0,0.6071428571428571,0.6486367730572591,0.5653750744545619,0.33712465878070974,0.7397151898734178,0.75,0.0,0.9986273164035689,0.9178364576248257,0.0008718395815170009,0.9979409746053535,0.9242424242424242,0.20374059009442566,0.23402444244340712,0.2724337892063429,0.8591729170732445,4
7.5,0.27,0.36,7.0,0.036,45.0,164.0,0.9939,3.03,0.33,11.0,5,0.7,0.9859154929577465,0.90292333149476,0.3333333333333333,0.7142857142857143,0.7875435854648127,0.6357585828682321,0.33712465878070974,0.7397151898734178,0.3333333333333333,0.0,0.997254632807138,0.8784414660445304,0.0002906131938390003,0.9979409746053535,0.9393939393939394,0.1995557400998086,0.24000002530143913,0.2675189177076332,0.8838382090364902,6
5.8,0.26,0.24,9.2,0.044,55.0,152.0,0.9961,3.31,0.38,9.4,5,0.4,0.9154929577464789,0.39186991869918697,1.0,0.6071428571428571,0.6486367730572591,0.5653750744545619,0.33712465878070974,0.7397151898734178,1.0,0.0,0.9986273164035689,0.9178364576248257,0.0,0.9979409746053535,0.9242424242424242,0.20374059009442566,0.23402444244340712,0.2724337892063429,0.8179424182698969,4
5.7,0.28,0.24,17.5,0.044,60.0,167.0,0.9989,3.31,0.44,9.4,5,0.1,1.0,0.39186991869918697,1.0,0.7142857142857143,0.5279316451360653,0.4688981700793117,0.33712465878070974,0.7397151898734178,0.0,0.38657888359266424,0.9979409746053535,0.9055937529892202,0.0,0.9986273164035689,0.8484848484848485,0.18341367821463908,0.22439998357235905,0.2724337892063429,0.8195600168038158,6
7.5,0.23,0.36,7.0,0.036,43.0,161.0,0.9938,3.04,0.32,11.0,5,0.7,0.9859154929577465,0.90292333149476,0.3333333333333333,0.6785714285714286,0.7963687662037808,0.6362556480323556,0.33712465878070974,0.7397151898734178,0.7142857142857143,0.2258573828935463,0.997254632807138,0.8867393660930137,0.002034292356873002,0.9979409746053535,0.9242424242424242,0.19674243979066128,0.23849200669565096,0.26727815548681866,0.8686838872159556,8
7.5,0.27,0.36,7.0,0.036,45.0,164.0,0.9939,3.03,0.33,11.0,5,0.7,0.9859154929577465,0.90292333149476,0.3333333333333333,0.7142857142857143,0.7875435854648127,0.6357585828682321,0.33712465878070974,0.7397151898734178,0.0,0.0,0.997254632807138,0.8784414660445304,0.0008718395815170009,0.9979409746053535,0.9393939393939394,0.1995557400998086,0.24000002530143913,0.2675189177076332,0.8835858908720362,8
7.2,0.685,0.21,9.5,0.07,33.0,172.0,0.9971,3.0,0.55,9.1,6,0.6,0.8309859154929577,0.6886178861788618,1.0,0.6428571428571429,0.5972249817859434,0.43837373343196806,0.0,0.6073397305022459,0.5,0.5863609585337397,0.9995450409463148,0.9452241798305235,0.0011111111111111111,0.9995450409463148,0.8636363636363636,0.18564911615655394,0.22492488333256186,0.26138277760325,0.7879785951193773,4
6.2,0.25,0.25,1.4,0.03,35.0,105.0,0.9912,3.3,0.44,11.1,7,0.6,0.7887323943661972,0.6662989520132377,0.3333333333333333,0.7142857142857143,0.7886939816965928,0.644267249933367,0.5996360327570518,0.8427929767251939,1.0,0.0,0.9977272727272727,0.8888711284065242,0.0,0.9977272727272727,0.9545454545454546,0.1933230153570566,0.23511239152535535,0.2736130612780353,0.8876077913847737,3
6.5,0.19,0.3,0.8,0.043,33.0,144.0,0.9936,3.42,0.39,9.1,6,0.2,0.9859154929577465,0.4482158398607484,0.6666666666666666,0.5357142857142857,0.5428450770920187,0.4129071918189907,0.0,0.6073397305022459,0.5,0.5176223507882158,0.9995450409463148,0.9178279819126381,0.0,0.9995450409463148,0.8787878787878788,0.1889416011091591,0.22462196721089508,0.26350338589955075,0.8377303284177195,3
6.3,0.495,0.22,1.8,0.046,31.0,140.0,0.9929,3.39,0.54,10.4,6,0.6,0.9859154929577465,0.5240793201133145,1.0,0.6071428571428571,0.5310318992515863,0.3859215221055568,0.0,0.6073397305022459,0.5,0.4215194338421612,0.9986351228389445,0.8964054408809456,0.0007407407407407407,0.9995450409463148,0.9242424242424242,0.1976900314292997,0.23353014772765388,0.2610327257999264,0.8210657420847493,4
7.1,0.24,0.41,17.8,0.046,39.0,145.0,0.9998,3.32,0.39,8.7,5,0.2,0.7605633802816901,0.39186991869918697,1.0,0.25,0.5650505019686383,0.5050964153708541,0.33712465878070974,0.7397151898734178,0.5714285714285714,0.0,0.9958819492107069,0.9198191691637767,0.0011624527753560012,0.9931365820178449,0.8787878787878789,0.1812254633825624,0.2257915632679591,0.26826611831783786,0.8328482134304158,5
6.4,0.17,0.32,2.4,0.048,41.0,200.0,0.9938,3.5,0.5,9.7,6,0.3,0.18309859154929575,0.4482158398607484,0.6666666666666666,0.5357142857142857,0.47271914136368653,0.36518986698221356,0.0,0.6073397305022459,1.0,0.0,0.9990900818926297,0.9093165003958295,0.0,0.9995450409463148,0.9090909090909091,0.19025974232927892,0.22719305607131746,0.26569999914763937,0.7789690522867738,6
7.1,0.25,0.32,10.3,0.041,66.0,272.0,0.9969,3.17,0.52,9.1,6,0.7,0.8732394366197183,0.6886178861788618,1.0,0.5357142857142857,0.5612009052895444,0.48223192207535814,0.0,0.6073397305022459,0.0,0.41036280246929824,0.9990900818926297,0.9075457655615423,0.0,1.0,0.8939393939393939,0.16372853320069655,0.22855117808189318,0.26091187639371344,0.8279259758450538,3
6.4,0.17,0.32,2.4,0.048,41.0,200.0,0.9938,3.5,0.5,9.7,6,0.3,0.18309859154929575,0.4482158398607484,0.6666666666666666,0.5357142857142857,0.47271914136368653,0.36518986698221356,0.0,0.6073397305022459,1.0,0.0,0.9990900818926297,0.9093165003958295,0.0007407407407407407,0.9995450409463148,0.9090909090909091,0.19025974232927892,0.22719305607131746,0.26569999914763937,0.823021474144139,6
7.1,0.24,0.41,17.8,0.046,39.0,145.0,0.9998,3.32,0.39,8.7,5,0.2,0.7605633802816901,0.39186991869918697,1.0,0.25,0.5650505019686383,0.5050964153708541,0.33712465878070974,0.7397151898734178,0.0,0.0,0.9958819492107069,0.9198191691637767,0.0,0.9931365820178449,0.8787878787878789,0.1812254633825624,0.2257915632679591,0.26826611831783786,0.8196990374751849,5
6.8,0.64,0.08,9.7,0.062,26.0,142.0,0.9972,3.37,0.46,8.9,4,0.7,0.971830985915493,0.9495934959349593,1.0,0.5357142857142857,0.713409010801749,0.5558343400984121,0.9258416742493175,0.9708809718252347,0.5,0.4541821192180404,0.9815950920245399,0.773356000181463,0.0,1.0,0.8939393939393939,0.17698933953984228,0.22600324362242769,0.2630246649705682,0.8329575753937468,3
8.3,0.28,0.4,7.8,0.041,38.0,194.0,0.9976,3.34,0.51,9.6,6,0.1,0.8732394366197183,0.6886178861788618,1.0,0.5357142857142857,0.550700507696096,0.4826992286582755,0.0,0.6073397305022459,0.2,0.2878152043303053,0.997270245677889,0.894113124389684,0.0,0.9981801637852593,0.9242424242424243,0.202858472287432,0.2373486344151653,0.26587126241802794,0.8559128276113424,3
8.2,0.27,0.39,7.8,0.039,49.0,208.0,0.9976,3.31,0.51,9.5,6,0.2,0.8732394366197183,0.6886178861788618,1.0,0.5357142857142857,0.5701120998337497,0.505545865098501,0.0,0.6073397305022459,0.0,0.27208342064926294,0.997270245677889,0.8896161760864819,0.0,0.9986351228389445,0.9393939393939394,0.20205616448468633,0.238595228291741,0.2719579404300716,0.8643191981881506,5
7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6,0.7,0.46478873239436624,0.4482158398607484,0.6666666666666666,0.5714285714285714,0.6119222714537661,0.5540335618471,0.0,0.6073397305022459,1.0,0.0,0.9981801637852593,0.9525040119127208,0.0,0.9986351228389445,0.8939393939393939,0.19284043610685764,0.22701649418591224,0.26796132126381095,0.8367937237436464,4
7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6,0.7,0.46478873239436624,0.4482158398607484,0.6666666666666666,0.5714285714285714,0.6119222714537661,0.5540335618471,0.0,0.6073397305022459,1.0,0.0,0.9981801637852593,0.9525040119127208,0.0,0.9986351228389445,0.8939393939393939,0.19284043610685764,0.22701649418591224,0.26796132126381095,0.8363979397988857,5
7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6,0.7,0.46478873239436624,0.4482158398607484,0.6666666666666666,0.5714285714285714,0.6119222714537661,0.5540335618471,0.0,0.6073397305022459,1.0,0.0,0.9981801637852593,0.9525040119127208,0.0014814814814814814,0.9986351228389445,0.8939393939393939,0.19284043610685764,0.22701649418591224,0.26796132126381095,0.8237546230564299,6
7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6,0.7,0.46478873239436624,0.4482158398607484,0.6666666666666666,0.5714285714285714,0.6119222714537661,0.5540335618471,0.0,0.6073397305022459,1.0,0.0,0.9981801637852593,0.9525040119127208,0.0,0.9986351228389445,0.8939393939393939,0.19284043610685764,0.22701649418591224,0.26796132126381095,0.8278990181144371,5
6.8,0.52,0.32,13.2,0.044,54.0,221.0,0.9972,3.27,0.5,9.6,6,0.5,0.9154929577464789,0.6886178861788618,1.0,0.6071428571428571,0.6201910167531938,0.554397902871909,0.0,0.6073397305022459,0.3333333333333333,0.6532027792024019,0.9995450409463148,0.955267198625327,0.0014814814814814814,0.9995450409463148,0.8939393939393939,0.19279662606970518,0.23445791003228342,0.2709321531606726,0.8162084073361774,5
7.0,0.26,0.59,1.4,0.037,40.0,120.0,0.9918,3.34,0.41,11.1,7,0.8,1.0,0.6662989520132377,0.3333333333333333,0.7857142857142857,0.8677173211823717,0.7122317303015451,0.5996360327570518,0.8427929767251939,0.5,0.5435165245993844,0.9988636363636364,0.875680434945544,0.00024888003982080636,1.0,0.9393939393939394,0.1933230153570566,0.23536144314717955,0.2679538780241356,0.8643795796294731,9
6.2,0.25,0.21,15.55,0.039,28.0,159.0,0.9982,3.48,0.64,9.6,6,0.5,0.9577464788732395,0.6886178861788618,1.0,0.35714285714285715,0.4763000311808332,0.39870418309589256,0.0,0.6073397305022459,1.0,0.504780946297823,0.9995450409463148,0.9102349196295352,0.0,1.0,0.8484848484848485,0.1990498707097104,0.21961866640454863,0.2479769395702964,0.8049408882969237,6
7.3,0.32,0.23,13.7,0.05,49.0,197.0,0.9985,3.2,0.46,8.7,5,0.1,1.0,0.39186991869918697,1.0,0.4642857142857143,0.4940873865902272,0.4363096720804107,0.33712465878070974,0.7397151898734178,0.0,0.38759676825946,0.9945092656142759,0.8794964874841653,0.0,0.9965682910089224,0.9090909090909091,0.18758722969885,0.22742060516416646,0.259922848776333,0.8497467812504975,4
7.7,0.31,0.26,7.8,0.031,23.0,90.0,0.9944,3.13,0.5,10.4,5,0.4,0.9577464788732395,0.6288951841359773,1.0,0.6428571428571429,0.7579029953139123,0.6197540403683403,0.33712465878070974,0.7397151898734178,1.0,0.5450505416203053,0.9993136582017845,0.8555808843182231,0.0,1.0,0.9545454545454546,0.20758379239723596,0.23918721193386727,0.2668345326183199,0.8380514757330738,9
7.1,0.21,0.37,2.4,0.026,23.0,100.0,0.9903,3.15,0.38,11.4,7,0.7,0.9859154929577465,0.6662989520132377,0.3333333333333333,0.7857142857142857,0.7652316342286871,0.6249616919277544,0.5996360327570518,0.8427929767251939,0.5,0.5706313066249231,0.9988636363636364,0.9268704445769862,0.0007466401194624191,0.9988636363636364,0.9393939393939394,0.2028448607794824,0.23000641783580814,0.2741646043897979,0.8500779919345385,9
6.8,0.24,0.34,2.7,0.047,64.5,218.5,0.9934,3.3,0.58,9.7,6,0.8,0.8591549295774648,0.6886178861788618,1.0,0.5357142857142857,0.520532348247807,0.44967760246195426,0.0,0.6073397305022459,1.0,0.5384506943618931,0.9995450409463148,0.9068840737315601,0.0007407407407407407,1.0,0.9242424242424243,0.19450626467709667,0.23498690171446696,0.2736389121924355,0.8388337718462878,5
6.9,0.4,0.56,11.2,0.043,40.0,142.0,0.9975,3.14,0.46,8.7,5,0.4,0.6056338028169015,0.39186991869918697,1.0,0.6071428571428571,0.49749856590046715,0.43806623523758836,0.33712465878070974,0.7397151898734178,1.0,0.0,0.9986273164035689,0.9293344304548898,0.0,0.9979409746053535,0.8636363636363636,0.18758722969885,0.23267787860289052,0.2567710881594922,0.8474589234863134,8
6.1,0.18,0.36,2.0,0.038,20.0,249.5,0.9923,3.37,0.79,11.3,6,0.9,0.9014084507042254,0.5339216767788196,0.3333333333333333,0.4642857142857143,0.44786230163415586,0.32570915122725147,0.0,0.6073397305022459,1.0,0.5193314656068848,0.9995450409463148,0.8328086699862551,0.0,1.0,0.8636363636363636,0.1753381772597616,0.2206142494155521,0.2671529548877084,0.8599993552628956,3
6.8,0.21,0.27,2.1,0.03,26.0,139.0,0.99,3.16,0.61,12.6,7,0.5,0.5492957746478873,0.6662989520132377,0.3333333333333333,0.5357142857142857,0.6499158642495471,0.5253712758802009,0.5996360327570518,0.8427929767251939,1.0,0.500572127927554,0.9988636363636364,0.8177014382113045,0.00024888003982080636,1.0,0.9393939393939394,0.19988393434389473,0.22731388915614845,0.261799279343139,0.8490037291273516,9
5.8,0.2,0.27,1.4,0.031,12.0,77.0,0.9905,3.25,0.36,10.9,7,0.4,0.971830985915493,0.6662989520132377,0.3333333333333333,0.7857142857142857,0.7122208235072005,0.5760220001731311,0.5996360327570518,0.8427929767251939,0.3333333333333333,0.18362140036010288,0.9977272727272727,0.889867717617923,0.0004977600796416127,0.9977272727272727,0.8939393939393939,0.191644883187713,0.2197812843674363,0.26407448128063915,0.8459366018338575,7
5.6,0.19,0.26,1.4,0.03,12.0,76.0,0.9905,3.25,0.37,10.9,7,0.5,0.971830985915493,0.6662989520132377,0.3333333333333333,0.7857142857142857,0.7246608712457283,0.5854951100268375,0.5996360327570518,0.8427929767251939,0.5,0.1989369993570198,0.9977272727272727,0.9010398029115311,0.00024888003982080636,0.9977272727272727,0.8939393939393939,0.191644883187713,0.21862201103363088,0.26407448128063915,0.8787098870121076,6
6.1,0.41,0.14,10.4,0.037,18.0,119.0,0.996,3.38,0.45,10.0,5,0.8,0.9577464788732395,0.6288951841359773,1.0,0.6071428571428571,0.6536438455963625,0.5573700911703683,0.33712465878070974,0.7397151898734178,1.0,0.5489262460821671,0.9993136582017845,0.8794132373824898,0.0017436791630340018,1.0,0.8939393939393939,0.18971606926005904,0.23156913830988834,0.2556978207385904,0.8711553896708198,3
5.9,0.21,0.28,4.6,0.053,40.0,199.0,0.9964,3.72,0.7,10.0,4,1.0,1.0,0.9825935596170583,0.6666666666666666,0.42857142857142855,0.9748357914277137,0.7583230339056442,0.9258416742493175,0.9708809718252347,1.0,0.8106944408575205,0.9938650306748467,0.9364175041601412,0.0006335797254487857,1.0,0.8484848484848485,0.16646018407362942,0.21772166060680317,0.24795054919354123,0.8995885129997092,8
8.5,0.26,0.21,16.2,0.074,41.0,197.0,0.998,3.02,0.5,9.8,3,1.0,1.0,0.9959349593495935,1.0,0.25,0.9974373500509517,0.7547430832461172,0.9909008189262967,0.9964271131073907,1.0,0.6671710151519834,0.95,0.864302627545337,0.0002050020500205002,1.0,0.8636363636363636,0.17918432643563534,0.21965553725933962,0.2779530117948424,0.8794579227566385,4
6.9,0.4,0.56,11.2,0.043,40.0,142.0,0.9975,3.14,0.46,8.7,5,0.4,0.6056338028169015,0.39186991869918697,1.0,0.6071428571428571,0.49749856590046715,0.43806623523758836,0.33712465878070974,0.7397151898734178,1.0,0.0,0.9986273164035689,0.9293344304548898,0.0,0.9979409746053535,0.8636363636363636,0.18758722969885,0.23267787860289052,0.2567710881594922,0.8527643516438133,7
5.8,0.24,0.44,3.5,0.029,5.0,109.0,0.9913,3.53,0.43,11.7,3,1.0,1.0,0.9955874241588527,0.3333333333333333,0.35714285714285715,0.9970029173410061,0.7417337375440096,0.9909008189262967,0.9964271131073907,1.0,0.6385463918239951,0.95,0.904636719242381,0.0002050020500205002,1.0,0.9393939393939394,0.18145837377827223,0.2130235482083587,0.24951233076143145,0.8672827027097205,9
5.8,0.24,0.39,1.5,0.054,37.0,158.0,0.9932,3.21,0.52,9.3,6,0.5,0.8732394366197183,0.6886178861788618,1.0,0.6428571428571429,0.4819325325587419,0.3866663437114718,0.0,0.6073397305022459,0.6666666666666666,0.5178250386864645,0.9995450409463148,0.9317913422418562,0.00037037037037037035,0.9986351228389445,0.9242424242424242,0.19497419664760135,0.2341267166657478,0.269795852822482,0.793489406404035,7
6.7,0.26,0.39,1.1,0.04,45.0,147.0,0.9935,3.32,0.58,9.6,8,1.0,1.0,0.9991869918699187,1.0,0.5,0.9710722015836958,0.7196224888970512,0.9203821656050956,0.9687372396896693,1.0,0.6143475194895357,0.9942857142857143,0.8323124772830917,0.00021172983273343214,1.0,0.9393939393939394,0.19149022091437085,0.24246357885777933,0.2780337941628264,0.8600718958877299,5
6.3,0.35,0.3,5.7,0.035,8.0,97.0,0.9927,3.27,0.41,11.0,7,0.9,0.971830985915493,0.6662989520132377,0.3333333333333333,0.2857142857142857,0.7768956748392342,0.6292689078895896,0.5996360327570518,0.8427929767251939,1.0,0.0,0.9977272727272727,0.8926939102279897,0.0009955201592832255,0.9988636363636364,0.9696969696969697,0.18566936472269457,0.23914647356107538,0.26944321742765254,0.8679171733079486,3
6.3,0.35,0.3,5.7,0.035,8.0,97.0,0.9927,3.27,0.41,11.0,7,0.9,0.971830985915493,0.6662989520132377,0.3333333333333333,0.2857142857142857,0.7768956748392342,0.6292689078895896,0.5996360327570518,0.8427929767251939,1.0,0.0,0.9977272727272727,0.8926939102279897,0.0,0.9988636363636364,0.9696969696969697,0.18566936472269457,0.23914647356107538,0.26944321742765254,0.8258911790034218,5
6.4,0.23,0.39,1.8,0.032,23.0,118.0,0.9912,3.32,0.5,11.8,6,0.4,0.9295774647887324,0.5339216767788196,0.3333333333333333,0.6071428571428571,0.46808874992455185,0.3569630180178954,0.0,0.6073397305022459,1.0,0.5986336109828376,0.9995450409463148,0.9524519465948812,0.00037037037037037035,0.9995450409463148,0.9545454545454546,0.1976900314292997,0.2353412328549557,0.269795852822482,0.863130225585995,9
5.8,0.36,0.38,0.9,0.037,3.0,75.0,0.9904,3.28,0.34,11.4,4,0.8,0.9577464788732395,0.9795918367346939,0.3333333333333333,0.25,0.9728762401693544,0.7207579486942974,0.9258416742493175,0.9708809718252347,0.5,0.6879859317742276,0.9938650306748467,0.9496202788956903,0.00021119324181626187,0.9938650306748467,0.8484848484848485,0.17967166270208496,0.22261947696681955,0.2745978148861084,0.8724412492898648,6
6.9,0.115,0.35,5.4,0.048,36.0,108.0,0.9939,3.32,0.42,10.2,6,0.4,1.0,0.4482158398607484,0.6666666666666666,0.5714285714285714,0.5371507301157692,0.4049108131189241,0.0,0.6073397305022459,1.0,0.6983566993259573,0.9995450409463148,0.9651685580562153,0.00037037037037037035,1.0,0.9242424242424243,0.17662495395712244,0.23811620927586333,0.2682712324590777,0.8588010989441262,8
6.9,0.29,0.4,19.45,0.043,36.0,156.0,0.9996,2.93,0.47,8.9,5,0.5,0.971830985915493,0.39186991869918697,1.0,0.5,0.5180706256787042,0.4600470562348664,0.33712465878070974,0.7397151898734178,0.0,0.0,0.9979409746053535,0.941711847266463,0.0,0.997254632807138,0.8333333333333334,0.17007289636036915,0.2217939766144187,0.26587126241802794,0.8011688901117857,3
6.9,0.28,0.4,8.2,0.036,15.0,95.0,0.9944,3.17,0.33,10.2,5,0.9,0.9577464788732395,0.6288951841359773,1.0,0.6428571428571429,0.7667323254201105,0.6252006029125912,0.33712465878070974,0.7397151898734178,1.0,0.5869011367516663,0.9993136582017845,0.8721180000173566,0.0002906131938390003,1.0,0.9242424242424242,0.19624173449783158,0.23559650330037363,0.2668345326183199,0.8792290478332353,8
7.2,0.29,0.4,13.6,0.045,66.0,231.0,0.9977,3.08,0.59,9.6,6,0.7,0.9014084507042254,0.6886178861788618,1.0,0.5,0.61444382197462,0.5537870417521998,0.0,0.6073397305022459,0.5,0.4407316243499413,0.9990900818926297,0.9327852697476193,0.0025925925925925925,0.9995450409463148,0.8636363636363636,0.18626596784834598,0.22874362788754335,0.26587126241802794,0.8048369642652412,6
6.2,0.24,0.35,1.2,0.038,22.0,167.0,0.9912,3.1,0.48,10.6,6,0.3,0.8873239436619719,0.5240793201133145,1.0,0.32142857142857145,0.5530623024090164,0.43000114217471114,0.0,0.6073397305022459,0.0,0.4652100997769867,0.997270245677889,0.910370609314662,0.0,1.0,0.9090909090909091,0.19233829311111444,0.22754195770100452,0.26123387484273575,0.8211312453916577,6
6.9,0.29,0.4,19.45,0.043,36.0,156.0,0.9996,2.93,0.47,8.9,5,0.5,0.971830985915493,0.39186991869918697,1.0,0.5,0.5180706256787042,0.4600470562348664,0.33712465878070974,0.7397151898734178,0.0,0.0,0.9979409746053535,0.941711847266463,0.0,0.997254632807138,0.8333333333333334,0.17007289636036915,0.2217939766144187,0.26587126241802794,0.8444449230088754,6
6.9,0.32,0.26,8.3,0.053,32.0,180.0,0.9965,3.25,0.51,9.2,6,0.7,0.9154929577464789,0.6886178861788618,1.0,0.6071428571428571,0.5722902908077485,0.5063536661168357,0.0,0.6073397305022459,0.5,0.0,0.9986351228389445,0.9256065595748616,0.0014814814814814814,0.9990900818926297,0.9393939393939394,0.19880609388150267,0.2367787711614411,0.2655612669473489,0.843805820911189,8
5.3,0.58,0.07,6.9,0.043,34.0,149.0,0.9944,3.34,0.57,9.7,5,0.5,0.971830985915493,0.39186991869918697,1.0,0.4642857142857143,0.7973354171364395,0.599446484920383,0.33712465878070974,0.7397151898734178,0.5,0.738583567277422,0.9993136582017845,0.9904194270207649,0.0005812263876780006,0.9986273164035689,0.8939393939393939,0.17476526862465191,0.23083436344140654,0.2669758951156839,0.8210400695317119,7
5.3,0.585,0.07,7.1,0.044,34.0,145.0,0.9945,3.34,0.57,9.7,6,0.6,0.9577464788732395,0.6886178861788618,1.0,0.4642857142857143,0.5993228532234756,0.4402404191806564,0.0,0.6073397305022459,0.6666666666666666,0.5951531995987132,0.9995450409463148,0.9935096023963546,0.0007407407407407407,0.9990900818926297,0.8939393939393939,0.17476526862465191,0.23143159538247077,0.2679087545323459,0.8358427946256014,7
5.4,0.59,0.07,7.0,0.045,36.0,147.0,0.9944,3.34,0.57,9.7,6,0.6,0.9577464788732395,0.6886178861788618,1.0,0.4642857142857143,0.5993089340860662,0.44002870284079926,0.0,0.6073397305022459,0.0,0.4581896927461854,0.9990900818926297,0.9886785404333351,0.0007407407407407407,1.0,0.8939393939393939,0.17476526862465191,0.23190285746896552,0.26797400055541115,0.8697756362265006,5
6.9,0.32,0.26,8.3,0.053,32.0,180.0,0.9965,3.25,0.51,9.2,6,0.7,0.9154929577464789,0.6886178861788618,1.0,0.6071428571428571,0.5722902908077485,0.5063536661168357,0.0,0.6073397305022459,0.0,0.0,0.9986351228389445,0.9256065595748616,0.0022222222222222222,0.9990900818926297,0.9393939393939394,0.19880609388150267,0.2367787711614411,0.2655612669473489,0.8474440988154206,8
5.2,0.6,0.07,7.0,0.044,33.0,147.0,0.9944,3.33,0.58,9.7,5,0.6,0.9859154929577465,0.39186991869918697,1.0,0.4642857142857143,0.8058135958515057,0.6018059760528068,0.33712465878070974,0.7397151898734178,1.0,0.5249232791419114,0.9993136582017845,0.975796864627748,0.0,1.0,0.8939393939393939,0.17476526862465191,0.23017731634977093,0.2668345326183199,0.7825059023388576,5
5.8,0.25,0.26,13.1,0.051,44.0,148.0,0.9972,3.29,0.38,9.3,5,0.3,0.9154929577464789,0.39186991869918697,1.0,0.5357142857142857,0.6115776637735655,0.5425534062259536,0.33712465878070974,0.7397151898734178,0.4,0.4942110211614976,0.9979409746053535,0.9177360255890347,0.0005812263876780006,0.9993136582017845,0.8939393939393939,0.20556158366892718,0.22853428207560833,0.27375321557738924,0.7952804335270477,5
6.6,0.58,0.3,5.1,0.057,30.0,123.0,0.9949,3.24,0.38,9.0,5,0.5,0.971830985915493,0.39186991869918697,1.0,0.5357142857142857,0.7687630295370536,0.5934936867761476,0.33712465878070974,0.7397151898734178,0.0,0.3169067918576485,0.9965682910089224,0.8103277261457185,0.0,0.9938229238160604,0.9545454545454546,0.19615718781706132,0.23278308373594594,0.26623200933579066,0.7794600329565495,5
7.0,0.29,0.54,10.7,0.046,59.0,234.0,0.9966,3.05,0.61,9.5,5,0.2,0.8873239436619719,0.39186991869918697,1.0,0.42857142857142855,0.4899569699615204,0.4320233137532001,0.33712465878070974,0.7397151898734178,0.0,0.3895273417002929,0.9965682910089224,0.9151359328623957,0.0,0.997254632807138,0.8484848484848485,0.18812517056358166,0.2292792588381424,0.2592318484947305,0.783173906063739,5
6.6,0.19,0.41,8.9,0.046,51.0,169.0,0.9954,3.14,0.57,9.8,6,0.2,0.7464788732394366,0.4482158398607484,0.6666666666666666,0.6428571428571429,0.5027451923692239,0.4228799173958928,0.0,0.6073397305022459,0.0,0.1562510943842108,0.9986351228389445,0.9248763680501401,0.0,0.9986351228389445,0.9242424242424242,0.19601093557770172,0.23982073273407345,0.2622811640427861,0.8276252935810178,5
6.7,0.2,0.41,9.1,0.044,50.0,166.0,0.9954,3.14,0.58,9.8,6,0.3,0.7464788732394366,0.4482158398607484,0.6666666666666666,0.6428571428571429,0.5012499914833816,0.4172272350200028,0.0,0.6073397305022459,0.0,0.15171628720189334,0.9986351228389445,0.9213784244916632,0.0,0.9986351228389445,0.9242424242424242,0.1990893266315333,0.2403251529808853,0.2622811640427861,0.82945558710903,5
